id,target
1109,7.5609055
1113,7.347041
1115,7.198066
1119,7.9357643
1120,7.666921
1123,6.5016127
1131,7.528037
1132,7.615072
1134,7.2916145
1136,7.1683693
1137,7.540381
1138,7.482324
1139,7.632206
1141,7.5926323
1143,7.2276983
1144,7.0984473
1145,7.9612246
1149,7.2863846
1150,7.865399
1153,7.3206635
1155,7.3066387
1160,7.6786356
1163,7.2915626
1165,7.1776133
1166,7.7991858
1169,7.5265074
1172,7.7556267
1173,7.2273765
1175,7.034195
1177,7.856294
1182,7.580231
1184,7.47985
1186,7.3584857
1188,6.9211416
1193,7.1940312
1196,6.868941
1198,7.1517386
1199,7.7417784
1202,8.430666
1203,7.5943527
1208,7.7628775
1210,7.1070337
1211,7.501538
1213,7.7900743
1221,7.732637
1222,7.168696
1226,7.2708297
1227,7.6465383
1229,7.3183084
1230,7.6690097
1231,7.357974
1232,7.254876
1233,7.1350656
1234,7.6070766
1236,7.31587
1237,7.470148
1241,7.745109
1242,7.9829535
1243,7.5648146
1247,6.906758
1250,7.6967897
1251,7.2764277
1254,7.554362
1258,7.830393
1259,7.1464114
1260,7.366431
1262,7.518901
1265,6.9879136
1267,7.321566
1268,6.7899494
1270,7.881195
1271,7.4862986
1272,7.5709333
1275,7.403718
1276,7.3684044
1278,7.84276
1281,7.5371437
1282,7.3313136
1283,7.3934393
1284,7.3883185
1286,7.478292
1288,7.85817
1291,7.542327
1293,7.585882
1294,7.480324
1295,7.9009643
1299,7.521815
1301,7.20706
1302,7.07091
1303,7.4344826
1306,7.2611275
1308,7.2391844
1310,7.3468065
1311,7.3590484
1314,7.5205398
1317,7.6139703
1319,7.0116644
1323,7.2549076
1325,7.6154222
1331,7.459546
1332,7.5680566
1335,7.476224
1337,7.0034857
1338,7.0735655
1340,7.5155997
1341,7.0269613
1343,7.3244452
1345,7.302632
1346,7.3170156
1347,7.532431
1349,7.6003633
1351,7.6870875
1357,7.349631
1364,7.200863
1365,7.4972286
1366,7.2838893
1369,7.309554
1371,7.2894506
1373,7.5062294
1382,7.511446
1385,7.661785
1386,7.554761
1389,7.176153
1392,7.9751444
1394,7.2705336
1398,7.733035
1400,7.1938357
1401,7.18255
1403,6.9906607
1405,7.894466
1406,7.652638
1413,7.6004558
1414,7.398607
1415,7.1698666
1420,7.4859037
1421,7.511714
1423,7.2711554
1426,7.469181
1427,7.3806257
1428,7.25448
1429,7.444588
1430,7.334508
1431,6.9337993
1432,7.653741
1434,7.353984
1435,7.8594127
1436,7.8715096
1439,7.9544697
1443,7.179316
1444,7.467145
1445,7.2328286
1447,7.852603
1450,7.3687134
1451,7.7888794
1452,7.493518
1453,7.4820147
1454,7.4713216
1455,7.490469
1457,7.180083
1459,7.279435
1466,7.614949
1467,7.658276
1468,7.6194587
1469,7.73241
1472,7.434238
1475,6.9526224
1476,7.9219594
1477,7.787916
1483,7.760247
1484,7.532344
1485,7.4236903
1488,7.6122093
1491,7.6636243
1494,7.274559
1498,7.1900196
1502,7.350066
1503,7.480289
1506,7.3406854
1509,7.907725
1511,7.241649
1516,7.1375246
1518,7.4274654
1519,7.460247
1523,7.9794526
1526,7.7037807
1532,7.476006
1535,7.7568746
1538,7.2796144
1539,7.508326
1541,7.3753047
1543,7.4169908
1544,7.569853
1546,7.7313843
1547,7.136704
1548,7.3358684
1555,7.2698226
1556,7.921206
1558,7.359961
1559,7.645153
1561,7.553869
1562,7.7177086
1564,7.4165874
1567,7.348644
1568,6.936503
1569,7.4907794
1575,7.1354904
1576,6.969964
1578,7.8042674
1583,7.3657775
1584,8.409207
1587,8.046859
1595,7.740486
1596,7.463152
1597,7.1048117
1601,6.915531
1604,8.145892
1611,7.3040037
1613,7.2226305
1615,7.257636
1616,7.4263816
1620,7.290933
1622,7.6785483
1626,7.0745926
1628,6.847804
1629,7.4246817
1633,7.5299764
1635,7.4869294
1636,7.7509637
1637,7.6064982
1640,7.2427015
1642,7.545379
1643,7.3077893
1644,7.392482
1646,7.5471125
1647,7.4871936
1648,7.3429766
1654,7.312937
1657,7.2485013
1658,7.2674417
1661,6.687915
1668,7.1695857
1669,8.205297
1670,7.321843
1672,7.1179295
1675,7.0895286
1676,7.7218304
1678,7.1742835
1679,7.375868
1684,7.4100184
1686,7.153586
1691,7.1055965
1692,7.495272
1697,7.6315336
1699,7.7585955
1700,6.977277
1703,7.565804
1704,7.2198224
1707,7.608433
1708,7.781024
1711,7.2083564
1713,7.020323
1714,7.779663
1717,7.4725304
1721,7.006025
1723,6.847005
1724,7.617134
1727,7.569423
1728,7.470308
1731,7.79288
1735,7.778259
1736,7.5299525
1738,7.4022818
1740,7.1113095
1741,7.643195
1743,7.591194
1744,7.506511
1745,7.705354
1746,7.451467
1747,7.6916885
1750,7.272074
1753,7.651427
1760,7.2786145
1762,7.462599
1763,7.1412454
1764,7.1825085
1766,7.989774
1767,7.451195
1769,7.693649
1770,7.7181945
1773,7.0453277
1775,7.030967
1779,7.55338
1785,7.4480796
1786,7.5965915
1787,7.332985
1791,7.450797
1794,7.9445877
1795,7.530156
1801,7.174845
1805,7.583459
1811,7.924169
1815,7.530386
1816,7.3585763
1820,7.488307
1822,7.5280237
1823,7.6716595
1824,7.689998
1825,7.1589985
1826,6.8748655
1829,7.28025
1831,7.6388702
1834,7.931187
1835,7.429985
1837,7.6292334
1839,7.1651406
1850,7.588498
1851,7.4093328
1852,7.8449755
1853,7.577691
1854,7.4133673
1855,7.722189
1857,7.3848433
1859,7.2351127
1860,7.3795557
1861,6.9065385
1864,7.449816
1865,7.505012
1867,7.580739
1871,6.936181
1872,7.438368
1873,7.178691
1875,7.372869
1876,7.4469676
1880,7.181416
1882,7.514801
1883,7.629884
1885,7.2723885
1888,7.7709265
1894,7.3260455
1902,7.6897855
1903,7.769474
1908,6.925514
1910,7.7588434
1915,7.1918135
1921,7.5544305
1923,7.4857974
1929,7.4017835
1930,7.4729805
1932,7.635372
1935,7.412652
1936,7.468477
1937,7.630358
1938,7.4215555
1939,7.6528664
1945,7.47405
1947,7.490628
1950,7.141564
1952,7.620038
1955,7.30643
1962,7.318348
1963,7.2832417
1964,7.3381567
1967,7.482011
1968,7.6101594
1969,7.634273
1972,7.112596
1974,7.168095
1977,7.5954413
1978,7.8142867
1979,8.196838
1982,7.856149
1984,7.21394
1985,7.369822
1988,6.9855123
1989,7.0554385
1992,7.968311
1994,7.478745
1995,7.555353
1996,7.6580677
2001,7.6273513
2003,7.1560435
2007,7.38886
2008,7.4284616
2010,7.556337
2011,7.4191265
2012,7.561298
2014,7.7174788
2015,7.26998
2017,7.5264697
2018,7.2931128
2020,7.844591
2023,7.62222
2024,7.5295343
2025,7.54937
2028,7.561154
2029,7.433301
2033,7.3417993
2034,6.8010798
2035,7.2406507
2036,7.2704654
2037,7.2254314
2038,7.5406957
2039,7.2512846
2045,7.383934
2046,7.494873
2052,7.475935
2059,7.3403974
2063,7.7229686
2064,7.4073563
2065,7.4938974
2066,7.5214124
2069,7.327448
2078,7.655609
2082,7.5312757
2086,7.124402
2090,7.654383
2095,7.6397614
2097,7.1382446
2100,7.610393
2101,8.225958
2103,7.2424903
2104,7.573872
2105,7.5492234
2107,7.308955
2108,7.888607
2109,7.5410233
2111,7.0394096
2112,7.741998
2114,7.434845
2115,7.5559235
2116,7.460074
2117,7.34026
2118,7.094879
2119,7.2811704
2120,7.3614364
2121,7.182204
2122,7.3417234
2123,7.227441
2124,7.4646325
2126,7.065792
2129,7.445095
2130,7.222292
2131,7.3844376
2134,7.743813
2136,7.464802
2137,7.144464
2141,7.115985
2142,7.2940526
2148,7.447596
2150,7.837312
2153,7.9304805
2154,7.694635
2155,7.689657
2156,7.6381483
2158,7.5392194
2159,7.6213937
2164,7.7023163
2165,7.829466
2166,7.2245145
2170,7.248032
2174,7.37379
2175,7.519445
2178,7.391822
2179,7.2967057
2184,7.601549
2185,7.6112785
2186,6.9164248
2190,7.9908605
2195,7.3166585
2196,6.911835
2197,7.5208416
2198,7.1386514
2199,7.5252733
2201,7.3565083
2203,7.448542
2204,7.228754
2205,7.0026255
2206,7.6789937
2211,7.421354
2214,7.280074
2216,7.365632
2217,7.361478
2218,7.298172
2219,6.9456334
2220,7.4753237
2221,7.4775047
2222,7.4709396
2224,7.5672865
2227,7.5913014
2231,7.339189
2236,7.3279514
2237,7.6853786
2238,7.4080596
2240,7.628564
2242,7.956708
2246,7.515864
2248,7.6255093
2253,7.7537684
2254,7.7762656
2256,7.9448442
2260,7.417425
2264,7.24746
2267,7.308416
2269,7.7232924
2270,7.480318
2271,7.1087613
2276,7.6036735
2280,7.596629
2281,7.46572
2284,7.595989
2286,7.538814
2288,7.617585
2289,7.478892
2295,7.355021
2302,7.920423
2307,7.050554
2308,7.370693
2309,8.451912
2310,7.3628902
2312,7.538137
2316,7.5529733
2321,8.034999
2323,7.5569973
2326,7.3272195
2327,7.340563
2329,7.532363
2330,7.784315
2331,7.2306414
2334,7.390512
2337,7.453363
2338,7.2709165
2342,7.266705
2346,7.5515857
2350,7.686508
2351,7.866857
2355,7.7002964
2356,7.2001085
2357,7.4588957
2359,7.3327136
2361,7.7500644
2365,7.5778723
2369,7.3878508
2372,7.4643188
2377,7.382627
2379,7.8183026
2380,7.1583743
2381,7.485412
2383,7.196014
2388,7.6157975
2389,7.4148793
2390,7.406259
2392,7.4163423
2393,7.7177777
2396,7.0961995
2398,7.3453956
2399,7.518517
2400,7.513052
2402,7.0871773
2404,7.347036
2406,7.80219
2410,7.5684996
2413,7.3151126
2417,7.7618537
2420,7.7545214
2421,7.5170555
2425,7.687387
2434,7.4336705
2435,7.2874475
2438,7.5176816
2439,7.706098
2443,7.441273
2445,7.769674
2446,7.1953063
2448,7.186317
2451,7.5085187
2452,7.096789
2453,7.8276787
2455,7.4054556
2457,8.131831
2458,7.4009404
2460,7.118859
2462,7.689285
2464,7.4978924
2465,7.3725743
2470,7.169531
2475,7.656055
2476,7.422201
2478,7.4740415
2485,7.033401
2486,7.4723926
2487,7.1355987
2489,7.516354
2493,7.2705083
2494,7.7655845
2497,7.141521
2499,7.7750216
2500,8.088055
2505,7.3713465
2506,7.626668
2511,6.91919
2514,7.2659144
2515,7.5727797
2518,7.41694
2523,7.8515563
2524,7.037847
2526,7.4090543
2529,7.104778
2533,7.6118517
2537,7.4215097
2538,7.410027
2540,7.204731
2542,8.190429
2544,6.7126274
2545,7.1657643
2547,8.025906
2550,7.3152137
2551,7.1626935
2555,7.5704126
2558,7.5272603
2559,7.5631447
2560,7.6561313
2563,7.75275
2572,7.2490807
2573,7.3655868
2574,7.2869773
2575,7.504927
2576,7.340822
2578,7.6363997
2579,7.1964297
2584,7.413339
2585,7.3636165
2587,7.5994086
2589,7.563052
2594,7.773546
2595,7.5821137
2597,7.4902987
2598,7.140592
2602,7.667408
2603,7.4602356
2604,7.5454783
2606,7.433467
2607,7.0715246
2608,7.6433086
2610,7.600774
2611,7.694848
2614,7.5249333
2617,6.892169
2620,6.805608
2624,7.389908
2625,7.7149944
2626,7.484724
2627,7.8039236
2629,7.392084
2630,7.5579343
2632,7.570924
2638,7.756264
2639,7.4704833
2648,8.097752
2649,7.1289873
2655,7.4548097
2656,7.1725025
2657,7.8664374
2659,7.4688115
2660,6.7625284
2661,7.4440355
2663,7.2737975
2665,7.3885765
2668,7.6905475
2670,8.007888
2674,7.8198013
2675,7.1363697
2680,7.576073
2682,7.256909
2683,7.1745234
2684,7.580645
2687,7.3550873
2688,7.386975
2689,7.1527495
2690,7.788484
2691,7.4469557
2693,7.623362
2694,7.230715
2699,7.241905
2702,7.314783
2703,7.012349
2709,7.3083014
2716,7.5791616
2717,7.172674
2719,7.4882092
2721,7.3940253
2722,7.924287
2732,7.49365
2735,7.330614
2739,7.47356
2743,7.6363897
2744,7.1633716
2747,7.305748
2748,7.3509407
2750,7.6807866
2752,7.6951413
2753,7.352896
2755,7.4222164
2756,7.395334
2759,7.27339
2761,7.6706038
2762,7.03792
2763,7.286173
2764,7.5824738
2770,7.2624874
2771,7.0041842
2772,7.7428794
2773,8.045843
2775,7.7270966
2780,6.9809327
2782,7.036978
2783,7.235311
2789,7.2502584
2796,7.385522
2798,7.436865
2799,7.0254455
2800,7.64567
2806,7.603695
2807,7.4302964
2814,7.4362264
2817,7.0832295
2818,7.795716
2820,7.3590426
2821,7.707605
2822,7.2015576
2826,7.45121
2827,7.8759704
2828,7.4816546
2830,7.6198573
2831,7.5377536
2832,7.278863
2841,7.52752
2842,7.6591268
2848,7.4532003
2849,7.5826054
2851,7.225277
2852,7.042546
2853,6.9815516
2854,7.577598
2860,6.8851824
2862,7.631713
2865,7.45035
2866,7.574207
2867,7.087605
2870,7.423433
2875,7.8762565
2877,7.385207
2878,7.5301747
2879,7.078134
2882,7.530848
2883,7.691964
2884,7.098365
2885,7.5086503
2886,7.9783854
2887,7.848082
2889,8.082264
2890,7.012023
2895,7.612153
2896,7.901806
2897,7.418484
2899,7.6400456
2902,7.6164455
2908,7.63177
2914,7.1690183
2916,7.335535
2917,7.361288
2918,7.4989843
2920,7.344781
2922,7.5592775
2925,7.465945
2928,7.1662884
2929,7.14721
2932,7.4783382
2933,7.323006
2934,7.5079207
2935,7.263009
2936,7.325519
2937,7.745676
2939,7.6980205
2943,7.5346494
2946,7.322683
2949,6.986055
2950,7.564134
2951,7.2961264
2953,7.3771367
2959,7.5759234
2963,7.7048926
2967,7.5675125
2970,7.554712
2974,7.229774
2977,7.6583915
2980,7.5646777
2981,7.3899446
2986,7.5801806
2987,7.0390844
2988,6.948573
2991,7.4042406
2993,7.8121557
2994,7.463821
2995,7.571397
2996,7.314189
3001,7.3046346
3003,7.8399405
3005,7.9722805
3008,7.092266
3009,7.6852536
3010,7.1706905
3011,7.434548
3012,7.482459
3017,7.816815
3020,6.9833117
3021,7.598531
3022,7.352054
3027,7.572201
3030,7.232609
3031,7.2865767
3032,7.35032
3033,7.461906
3035,7.6414204
3038,7.482157
3040,7.6689696
3043,7.3031054
3045,8.012287
3046,7.34827
3057,7.3319044
3058,8.200537
3059,7.430739
3061,7.556179
3062,7.552829
3063,7.5019884
3064,7.627826
3067,7.2915115
3068,7.300531
3070,7.086402
3074,7.8022604
3076,7.263465
3077,7.7958255
3078,8.047758
3079,7.676689
3082,7.235678
3083,7.5647173
3084,7.4717345
3088,7.6360884
3089,7.0834975
3090,7.939147
3091,7.8552985
3092,7.624211
3093,7.6163993
3097,7.582666
3098,7.0569906
3099,7.46096
3104,7.687119
3105,7.306532
3106,7.7314835
3108,7.5725102
3110,7.235081
3112,7.3198166
3113,6.7271
3114,7.3959312
3117,7.381331
3118,7.5210214
3122,7.334198
3124,7.5483932
3126,7.3163476
3129,7.348299
3131,7.287803
3133,7.2105727
3135,7.391127
3138,7.37533
3140,7.5073447
3146,7.6328473
3152,7.6978936
3156,7.575409
3157,6.985732
3158,7.141274
3159,7.391961
3160,7.146887
3164,7.6716223
3172,7.238605
3174,7.4165664
3175,7.1545057
3177,7.1887817
3183,7.3931766
3190,7.9596815
3192,7.99417
3195,7.185983
3196,7.371064
3203,7.2241774
3208,7.139885
3209,7.5521755
3210,7.35239
3211,7.48819
3215,7.821834
3216,8.079412
3218,7.530795
3220,7.7511015
3224,7.4606175
3231,7.1559267
3234,7.558646
3235,7.622616
3236,7.393279
3237,7.242424
3239,7.308706
3242,7.4625998
3245,7.085959
3251,7.361268
3254,7.2583747
3256,7.9171553
3258,7.0416393
3260,7.307992
3267,7.175804
3268,7.3201933
3270,7.213351
3272,7.519139
3273,7.317025
3274,7.753881
3276,7.378494
3277,7.7266717
3279,7.515133
3280,7.4517374
3282,7.3252463
3283,7.3459764
3286,7.432131
3288,7.9196773
3290,7.0481286
3296,7.8240957
3298,7.253644
3301,7.313761
3302,7.360424
3304,7.764383
3305,6.4652452
3309,7.2155805
3311,7.547319
3316,7.138973
3317,7.5586953
3318,7.32358
3328,7.552004
3330,7.546565
3331,7.14969
3332,7.1227007
3334,7.2766
3337,7.1851296
3338,7.695302
3343,7.903021
3346,7.45624
3353,7.1664133
3354,7.9394174
3360,7.3021116
3366,7.256395
3367,7.79848
3370,7.228624
3371,7.737354
3372,7.3519516
3374,7.249188
3376,7.271171
3378,7.35344
3379,7.5067415
3382,7.9479337
3383,7.3322535
3385,7.904269
3386,7.373375
3396,7.601214
3400,7.9023075
3401,7.50757
3403,7.4451756
3408,7.073041
3412,7.380115
3415,7.4684677
3416,7.4362383
3420,7.2964067
3422,7.2995987
3424,7.539376
3427,7.205229
3428,7.755422
3430,7.427204
3431,7.7101393
3432,6.9917436
3440,7.847596
3441,7.7865653
3442,7.238436
3444,7.6448607
3445,7.343062
3446,7.285402
3449,7.309437
3453,7.1743884
3454,7.6795917
3459,7.40666
3462,7.102187
3463,7.204676
3464,7.159026
3465,7.6018395
3469,7.184678
3470,7.2778854
3471,7.1207247
3472,7.6733603
3476,7.144307
3477,7.2764535
3479,7.9777417
3493,7.6740594
3494,7.930173
3496,7.382646
3497,7.7786584
3498,7.5123396
3502,7.4074883
3505,7.5452347
3506,7.617906
3508,7.9369082
3512,6.9765563
3513,7.321334
3514,7.2620397
3518,6.85599
3520,7.881436
3524,6.9666195
3525,7.437663
3529,7.3967013
3530,7.375659
3532,7.3569593
3535,7.7315817
3539,7.2190995
3540,7.4730883
3543,7.5982327
3547,7.807989
3548,7.4961815
3549,7.646113
3558,7.104565
3561,7.4662633
3562,7.345744
3565,7.4433656
3568,7.307217
3570,6.916829
3581,7.3744774
3585,7.4592113
3586,7.814221
3589,7.6541395
3591,8.225521
3592,7.5700884
3598,7.057944
3602,7.4284797
3603,6.997222
3606,7.350447
3610,7.2327085
3611,7.254745
3612,7.8082705
3614,7.399115
3619,7.2485514
3620,7.3222685
3622,7.847055
3624,7.7534785
3628,7.0486555
3630,7.456302
3639,7.3358483
3642,7.0953875
3649,7.172944
3650,7.270787
3651,7.525614
3652,7.1488724
3654,7.533828
3657,7.534766
3661,7.92839
3662,7.522228
3664,7.8465915
3670,7.2873588
3673,7.367993
3677,7.277171
3678,6.764489
3679,7.9758863
3682,7.9958024
3683,7.6443596
3686,7.091475
3687,7.1634855
3690,7.8678703
3692,7.4443116
3694,6.999381
3697,7.149559
3698,7.0279803
3701,7.6127834
3702,7.6142993
3703,7.795825
3709,7.720125
3712,7.3884406
3717,7.071371
3722,7.5991964
3726,6.979993
3731,7.268188
3735,7.7859144
3736,7.2437763
3737,7.3327103
3740,6.7112803
3741,7.3878617
3742,7.7140474
3743,7.113418
3746,7.490321
3749,7.948042
3750,7.2059383
3754,7.0965934
3758,7.319316
3759,8.121291
3760,7.440206
3766,8.068075
3767,7.490018
3768,7.0940943
3775,7.665387
3777,7.192499
3778,8.053173
3779,7.3238764
3787,7.335878
3788,7.4562755
3789,7.865752
3791,7.544252
3792,7.8323083
3793,7.8924003
3799,7.4677405
3800,7.09931
3804,7.1588507
3805,7.503396
3809,7.339068
3812,7.1605453
3813,7.6018915
3815,7.102334
3816,7.6881313
3817,7.9807024
3818,7.5471807
3820,7.638514
3822,8.012236
3830,7.0397224
3832,7.3550825
3834,7.32008
3835,7.587097
3837,7.7613034
3838,7.4023037
3840,7.41442
3845,7.5937533
3847,7.569592
3848,6.8746004
3849,7.2643046
3850,7.6278067
3851,7.4519944
3854,7.134234
3856,7.588931
3858,7.8443913
3859,7.8519425
3860,7.338343
3861,7.7529497
3862,8.133973
3864,7.7829585
3865,7.246451
3866,6.820283
3869,7.7598224
3872,7.024353
3874,7.3891287
3876,7.91273
3879,7.317341
3880,7.610292
3882,7.890869
3883,7.98092
3884,7.34624
3890,7.8608627
3892,7.2017627
3897,7.307052
3899,7.1852407
3903,7.2944927
3906,7.470331
3911,7.1208425
3915,7.5246344
3916,7.278405
3918,7.2790847
3919,7.2979093
3922,7.8201966
3926,7.3916492
3930,7.5121164
3937,7.5501423
3940,7.3893714
3943,7.3395386
3956,7.4224105
3957,7.5561566
3961,7.5098166
3962,7.5121765
3964,7.5342584
3967,7.356583
3969,7.5174966
3970,6.931885
3972,7.5289884
3975,7.5800323
3980,7.6720557
3981,8.156101
3982,7.5655756
3983,7.4721704
3988,7.3395276
3989,7.746686
3994,7.1178255
4002,7.5579524
4003,7.1317415
4004,7.559885
4006,7.3634562
4009,7.283407
4011,7.461372
4012,7.180117
4015,8.018994
4016,7.1176643
4018,7.586773
4021,7.2204366
4023,7.2935057
4024,7.522906
4026,7.4879875
4027,7.4542665
4028,7.7923465
4029,7.4626613
4032,7.299416
4033,7.5979114
4036,7.4470835
4038,7.151306
4040,7.6390758
4042,7.692104
4043,7.421621
4045,7.9044876
4048,7.5567784
4050,7.3170776
4051,7.3549113
4056,7.3541613
4060,7.906452
4066,7.894892
4068,8.223555
4070,7.2286067
4071,7.514044
4072,7.232515
4073,7.259845
4074,7.0911956
4076,7.710282
