id,Class_1,Class_2,Class_3,Class_4
100230,0.08631722,0.61155224,0.16973321,0.13239723
100231,0.08638175,0.57542604,0.21191196,0.12628023
100232,0.08647641,0.5945853,0.18936087,0.12957744
100233,0.08393866,0.5040163,0.29887578,0.11316921
100234,0.08624726,0.6153562,0.16538139,0.13301505
100235,0.086257935,0.6148189,0.16599508,0.13292812
100236,0.0864113,0.57810986,0.20873007,0.12674873
100237,0.08636856,0.60816807,0.17362039,0.13184303
100238,0.08595417,0.55340165,0.23828207,0.122362204
100239,0.086062334,0.55769145,0.23311101,0.12313515
100240,0.08633443,0.6104898,0.17095208,0.13222371
100241,0.08628106,0.613607,0.16738033,0.13273166
100242,0.086011596,0.55562234,0.23560306,0.12276289
100243,0.08626861,0.56770253,0.22110796,0.12492082
100244,0.08633115,0.57162064,0.21643575,0.1256125
100245,0.08632418,0.571149,0.21699743,0.12552945
100246,0.08463146,0.51772046,0.28187755,0.11577049
100247,0.086410426,0.60473675,0.17757611,0.13127679
100248,0.08624677,0.5664694,0.22258157,0.124702275
100249,0.08624729,0.6153556,0.16538215,0.13301496
100250,0.08646987,0.5864525,0.1988861,0.12819153
100251,0.08609508,0.5590898,0.23142907,0.12338612
100252,0.08624719,0.61535966,0.16537759,0.13301562
100253,0.086394876,0.60611105,0.17598994,0.13150407
100254,0.08631333,0.5704345,0.21784867,0.12540354
100255,0.08422835,0.50951815,0.29203567,0.11421784
100256,0.086257234,0.56705254,0.22188456,0.12480569
100257,0.08647777,0.593941,0.19011286,0.12946843
100258,0.08645689,0.583813,0.20199281,0.12773728
100259,0.08624811,0.5665429,0.22249363,0.12471532
100260,0.084065996,0.5063992,0.29591072,0.11362408
100261,0.08647452,0.5878216,0.19727762,0.12842628
100262,0.08474274,0.5201207,0.27891415,0.11622236
100263,0.08646721,0.59725845,0.18624602,0.13002832
100264,0.0862734,0.5679807,0.22077584,0.12497008
100265,0.086435385,0.58075356,0.20560291,0.12720816
100266,0.08630727,0.5700456,0.21831222,0.12533496
100267,0.086008266,0.55548984,0.23576279,0.122739024
100268,0.08595955,0.55360514,0.23803635,0.122398965
100269,0.08647408,0.59544045,0.18836355,0.12972194
100270,0.086286604,0.5687654,0.21983907,0.12510887
100271,0.08572733,0.545573,0.24775952,0.120940186
100272,0.086413875,0.57836795,0.20842451,0.12679365
100273,0.085741416,0.5460245,0.24721149,0.1210226
100274,0.0853315,0.53416914,0.2616558,0.118843585
100275,0.08647996,0.5916991,0.19273297,0.12908801
100276,0.08473726,0.5200009,0.27906203,0.11619982
100277,0.08645513,0.5835194,0.20233895,0.12768662
100278,0.085829854,0.54895264,0.24366172,0.12155585
100279,0.08644978,0.5826887,0.20331831,0.12754315
100280,0.084014654,0.50543207,0.29711363,0.11343958
100281,0.0864599,0.58434176,0.20136987,0.12782845
100282,0.08617205,0.56261754,0.22719336,0.12401707
100283,0.08632796,0.610897,0.17048483,0.13229029
100284,0.08595961,0.5536072,0.2380338,0.122399345
100285,0.08547538,0.5380693,0.2568914,0.11956388
100286,0.086442366,0.58164704,0.20454763,0.12736298
100287,0.086449735,0.5826829,0.20332512,0.12754217
100288,0.08579179,0.5476713,0.24521422,0.12132275
100289,0.08647228,0.5871089,0.1981147,0.12830415
100290,0.0864006,0.5770818,0.20994808,0.12656951
100291,0.08637682,0.5750189,0.21239527,0.12620899
100292,0.086263515,0.6145336,0.16632093,0.13288192
100293,0.08625992,0.5672038,0.22170378,0.12483249
100294,0.08647993,0.5913347,0.19315927,0.12902603
100295,0.08641542,0.5785242,0.20823954,0.12682085
100296,0.0864678,0.5971244,0.18640202,0.13000578
100297,0.086268045,0.614298,0.16659024,0.13284375
100298,0.08631803,0.5707418,0.21748252,0.1254577
100299,0.08635826,0.57356346,0.21412441,0.12595391
100300,0.08625863,0.61478466,0.16603418,0.13292259
100301,0.08619057,0.5635263,0.22610414,0.12417906
100302,0.08639147,0.57625866,0.21092404,0.1264258
100303,0.086253114,0.61506355,0.1657156,0.13296771
100304,0.08647192,0.596091,0.18760543,0.1298317
100305,0.086431764,0.6025585,0.18009457,0.13091515
100306,0.085334,0.534235,0.26157525,0.11885579
100307,0.08615134,0.56163126,0.22837643,0.12384097
100308,0.08647878,0.5898172,0.19493668,0.12876745
100309,0.086470336,0.5865757,0.1987413,0.12821266
100310,0.08625225,0.5667732,0.22221836,0.12475616
100311,0.086061925,0.5576743,0.23313174,0.12313205
100312,0.086476296,0.5884953,0.19648677,0.1285416
100313,0.0864737,0.5875462,0.197601,0.1283791
100314,0.08576605,0.54682297,0.24624275,0.12116821
100315,0.08553942,0.53988636,0.25467592,0.11989832
100316,0.08637617,0.57496536,0.21245883,0.12619962
100317,0.0849215,0.52412325,0.27398202,0.11697332
100318,0.0862439,0.56631076,0.22277118,0.12467414
100319,0.08375906,0.5007423,0.30295604,0.112542585
100320,0.08589545,0.551246,0.24088645,0.121972114
100321,0.08586451,0.5501498,0.24221249,0.1217733
100322,0.08517497,0.5301692,0.26655447,0.11810144
100323,0.08534383,0.53449416,0.26125827,0.11890375
100324,0.080146424,0.4476069,0.37012511,0.10212151
100325,0.086354,0.609198,0.17243584,0.13201214
100326,0.0862127,0.5646498,0.22475833,0.12437908
100327,0.08626977,0.61420804,0.16669305,0.13282916
100328,0.08645862,0.5841126,0.20163989,0.12778893
100329,0.08647429,0.587743,0.19736987,0.12841283
100330,0.08640505,0.57749987,0.20945263,0.12664242
100331,0.086410776,0.57805675,0.20879309,0.12673947
100332,0.08639652,0.5767095,0.21038947,0.12650454
100333,0.08603407,0.55652446,0.23451623,0.12292534
100334,0.086180285,0.56301856,0.22671258,0.12408858
100335,0.086407006,0.5776876,0.20923027,0.12667514
100336,0.08569303,0.5444901,0.2490745,0.12074235
100337,0.08646486,0.5977554,0.18566789,0.13011187
100338,0.08225925,0.47635502,0.33356977,0.107815996
100339,0.08627235,0.5679196,0.22084881,0.124959245
100340,0.08637117,0.5745628,0.21293694,0.1261291
100341,0.08421279,0.509215,0.29241204,0.114160195
100342,0.0864773,0.59417915,0.18983486,0.12950873
100343,0.08416601,0.50830925,0.2935368,0.11398789
100344,0.08636801,0.57431453,0.21323185,0.12608562
100345,0.0864415,0.6014001,0.18143627,0.13072214
100346,0.08624807,0.6153163,0.16542713,0.1330086
100347,0.086249486,0.6152446,0.16550884,0.132997
100348,0.08383488,0.5021127,0.30124736,0.11280509
100349,0.08621645,0.56484425,0.22452563,0.124413654
100350,0.08647934,0.592827,0.19141404,0.1292796
100351,0.08620298,0.56415063,0.22535613,0.12429024
100352,0.08645616,0.5993228,0.18384624,0.13037486
100353,0.084689915,0.51897293,0.2803308,0.1160064
100354,0.08534471,0.53451747,0.26122984,0.11890804
100355,0.08647994,0.59175134,0.19267178,0.1290969
100356,0.08630436,0.56986064,0.21853273,0.12530231
100357,0.08643474,0.6022195,0.18048705,0.1308587
100358,0.08621001,0.5645114,0.22492412,0.12435445
100359,0.08644872,0.58253306,0.20350194,0.12751625
100360,0.08629237,0.56911546,0.21942137,0.12517074
100361,0.08447936,0.51454145,0.285809,0.11517023
100362,0.08558032,0.5410764,0.2532263,0.120116964
100363,0.0863243,0.5711572,0.21698757,0.12553091
100364,0.086256705,0.56702346,0.22191931,0.12480052
100365,0.08641564,0.5785467,0.20821288,0.12682477
100366,0.086266205,0.56756306,0.22127472,0.12489613
100367,0.08640751,0.57773817,0.20917037,0.12668395
100368,0.08646031,0.5844157,0.2012828,0.12784117
100369,0.08629594,0.569335,0.21915959,0.12520953
100370,0.086427845,0.5798634,0.20665506,0.12705371
100371,0.0862472,0.6153594,0.16537778,0.13301556
100372,0.08626068,0.6146792,0.16615455,0.1329055
100373,0.08635152,0.57306284,0.21471965,0.12586606
100374,0.086473525,0.5874891,0.19766799,0.12836933
100375,0.08640519,0.6052151,0.17702375,0.13135597
100376,0.084574714,0.5165215,0.28335944,0.11554435
100377,0.08647468,0.5878801,0.19720891,0.1284363
100378,0.08576173,0.5466826,0.24641299,0.12114262
100379,0.086308375,0.57011664,0.21822749,0.12534748
100380,0.08647594,0.5883457,0.19666243,0.128516
100381,0.08625735,0.6148486,0.16596109,0.13293293
100382,0.086173706,0.56269723,0.22709781,0.12403127
100383,0.08647827,0.58948576,0.19532503,0.12871087
100384,0.086245686,0.5664095,0.22265312,0.12469166
100385,0.08482099,0.5218492,0.2767828,0.11654705
100386,0.08624339,0.5662831,0.22280425,0.12466924
100387,0.08632214,0.6112549,0.17007428,0.13234873
100388,0.08647426,0.5953806,0.18843324,0.12971185
100389,0.08596426,0.55378354,0.23782103,0.1224312
100390,0.08644279,0.581704,0.20448038,0.12737283
100391,0.08624756,0.61534125,0.16539851,0.13301264
100392,0.08628769,0.61324626,0.16779304,0.13267307
100393,0.086247206,0.6153599,0.1653773,0.13301565
100394,0.08646867,0.5969242,0.18663503,0.12997207
100395,0.08624741,0.6153492,0.16538954,0.13301392
100396,0.08646907,0.59682685,0.1867484,0.12995568
100397,0.086476006,0.5883745,0.19662859,0.12852094
100398,0.08555035,0.54020244,0.25429082,0.119956434
100399,0.08640105,0.60558224,0.17660004,0.13141671
100400,0.08630916,0.57016623,0.21816841,0.12535624
100401,0.086479194,0.5929707,0.19124609,0.12930398
100402,0.08639663,0.57671845,0.21037883,0.12650609
100403,0.086333506,0.5717818,0.21624386,0.12564087
100404,0.08646404,0.59792095,0.18547533,0.1301397
100405,0.08646926,0.5862978,0.19906805,0.12816496
100406,0.08640003,0.5770293,0.21001033,0.12656035
100407,0.086461104,0.58456296,0.20110936,0.12786655
100408,0.0864658,0.58550453,0.20000109,0.12802863
100409,0.086382814,0.6070896,0.17486206,0.13166551
100410,0.08633384,0.5718065,0.21621437,0.1256452
100411,0.086474225,0.59539396,0.1884177,0.12971409
100412,0.086396135,0.5766736,0.21043205,0.12649827
100413,0.08544187,0.5371395,0.25802618,0.119392455
100414,0.08647985,0.5910037,0.19354682,0.1289697
100415,0.0863217,0.6112818,0.17004336,0.13235311
100416,0.08614492,0.5613307,0.22873719,0.12378726
100417,0.086477,0.58880144,0.19612764,0.12859395
100418,0.08646987,0.58645517,0.19888298,0.12819198
100419,0.08647875,0.58980536,0.19495048,0.12876542
100420,0.08647987,0.59107876,0.19345894,0.12898247
100421,0.086444356,0.58191216,0.20423473,0.12740885
100422,0.08647487,0.58794165,0.19713666,0.12844683
100423,0.086313255,0.5704302,0.2178537,0.1254028
100424,0.08624782,0.615329,0.16541247,0.13301066
100425,0.086247504,0.6153443,0.1653951,0.13301313
100426,0.08575463,0.54645175,0.24669303,0.12110053
100427,0.08575979,0.5466187,0.24649057,0.12113097
100428,0.08647996,0.59174377,0.19268072,0.12909561
100429,0.08053721,0.4525789,0.3637686,0.10311525
100430,0.08605392,0.5573402,0.2335339,0.123072036
100431,0.08624727,0.6153551,0.1653827,0.13301487
100432,0.08647222,0.5870948,0.19813132,0.12830172
100433,0.08644166,0.5815525,0.2046592,0.1273466
100434,0.08624779,0.5665249,0.2225151,0.124712124
100435,0.08624723,0.6153585,0.16537891,0.13301542
100436,0.08647752,0.5890613,0.19582282,0.12863837
100437,0.08642812,0.6029606,0.17962924,0.13098201
100438,0.08643691,0.58094436,0.20537737,0.12724124
100439,0.08646952,0.58637047,0.19898254,0.12817742
100440,0.08561757,0.54218227,0.25188032,0.12031985
100441,0.086398065,0.6058407,0.17630187,0.13145943
100442,0.08635448,0.5732818,0.21445924,0.12590449
100443,0.08618834,0.5634155,0.22623676,0.12415933
100444,0.086109914,0.5597421,0.23064502,0.123503014
100445,0.08638308,0.60706866,0.17488617,0.13166207
100446,0.086254425,0.6149969,0.16579172,0.13295694
100447,0.0852314,0.5315854,0.26481855,0.11836459
100448,0.08477726,0.52087885,0.27797902,0.11636484
100449,0.086283736,0.56859213,0.22004591,0.12507823
100450,0.086443454,0.58179235,0.20437612,0.12738812
100451,0.086462915,0.58490974,0.20070107,0.12792629
100452,0.086342335,0.5724007,0.21550727,0.12574969
100453,0.086436786,0.6019776,0.18076718,0.13081843
100454,0.086018115,0.5558815,0.23529084,0.12280958
100455,0.086447805,0.5824001,0.2036589,0.12749326
100456,0.08584796,0.5495747,0.24290843,0.12166888
100457,0.08542883,0.5367811,0.25846374,0.11932633
100458,0.08643656,0.58089983,0.20543005,0.12723352
100459,0.0864578,0.58396834,0.20180982,0.12776408
100460,0.0864604,0.58443075,0.2012651,0.12784377
100461,0.086260155,0.5672182,0.22168665,0.12483503
100462,0.0864614,0.58462,0.2010423,0.12787639
100463,0.08522163,0.5313382,0.2651214,0.118318684
100464,0.085829996,0.5489575,0.24365577,0.121556744
100465,0.086471185,0.5868054,0.1984713,0.12825207
100466,0.086079344,0.55841124,0.232245,0.12326439
100467,0.08645229,0.599923,0.18314938,0.13047537
100468,0.086374104,0.6077579,0.1740924,0.13177556
100469,0.086438105,0.5810924,0.20520262,0.1272669
100470,0.084833235,0.522123,0.27644542,0.11659842
100471,0.08636124,0.608695,0.17301422,0.1319296
100472,0.08646626,0.5856062,0.19988137,0.1280461
100473,0.08635655,0.57343674,0.21427499,0.1259317
100474,0.086479045,0.5931011,0.19109374,0.12932609
100475,0.08497637,0.5253926,0.27242035,0.11721078
100476,0.0864796,0.59060085,0.1940185,0.12890106
100477,0.086478144,0.593725,0.190365,0.12943184
100478,0.08646553,0.58544743,0.20006825,0.1280188
100479,0.08642452,0.6033451,0.17918444,0.13104592
100480,0.08315703,0.49039462,0.31589893,0.11054945
100481,0.08647301,0.5873317,0.19785292,0.12834233
100482,0.085994095,0.5549324,0.23643497,0.12263853
100483,0.08634907,0.5728849,0.21493115,0.1258348
100484,0.08499178,0.52575266,0.2719774,0.11727808
100485,0.08633557,0.57192504,0.2160733,0.12566607
100486,0.08493656,0.52446955,0.2735558,0.117038116
100487,0.08645271,0.58313346,0.2027938,0.12762
100488,0.08647967,0.5907052,0.19389625,0.12891886
100489,0.08645737,0.5991217,0.18407972,0.13034117
100490,0.0864508,0.5828406,0.20313916,0.1275694
100491,0.08647983,0.59216475,0.19218822,0.12916715
100492,0.08492666,0.52424175,0.27383608,0.11699548
100493,0.08645671,0.5992326,0.18395092,0.13035975
100494,0.08640413,0.57741404,0.20955437,0.12662745
100495,0.08643229,0.58038044,0.20604385,0.12714343
100496,0.08635678,0.5734541,0.21425442,0.12593472
100497,0.086294256,0.5692316,0.21928279,0.12519126
100498,0.08424402,0.5098242,0.29165587,0.114276
100499,0.086438306,0.5811175,0.20517296,0.12727125
100500,0.08647754,0.5940545,0.18998027,0.12948763
100501,0.086395755,0.5766399,0.21047199,0.12649238
100502,0.086193964,0.5636959,0.2259009,0.124209285
100503,0.08504807,0.52708244,0.27034307,0.11752642
100504,0.08593544,0.5527027,0.23912603,0.12223584
100505,0.08639564,0.5766299,0.21048386,0.12649062
100506,0.08603362,0.5565069,0.2345373,0.12292215
100507,0.08634655,0.57270163,0.21514922,0.1258026
100508,0.08647073,0.59641224,0.18723112,0.12988585
100509,0.08645519,0.58352953,0.20232692,0.12768838
100510,0.08647206,0.5870427,0.19819248,0.12829278
100511,0.08642204,0.60360163,0.17888778,0.13108854
100512,0.08645054,0.5828013,0.20318556,0.12756261
100513,0.08642068,0.57907295,0.20759016,0.12691633
100514,0.08644089,0.58145154,0.20477845,0.12732911
100515,0.086403415,0.57734627,0.20963463,0.12661563
100516,0.08641639,0.5786244,0.20812091,0.1268383
100517,0.08622123,0.5650946,0.22422597,0.12445815
