id,Class_1,Class_2,Class_3,Class_4
100077,0.08430534,0.6857114,0.12351895,0.10646428
100078,0.081113115,0.6291507,0.15032291,0.13941324
100079,0.08259721,0.51876944,0.23524222,0.16339114
100080,0.086275116,0.64538276,0.15297757,0.11536452
100081,0.08592078,0.5689528,0.2127817,0.13234481
100082,0.08460168,0.5730448,0.19846366,0.14388996
100083,0.08793021,0.64393264,0.1564167,0.11172047
100084,0.08298215,0.69820875,0.114276245,0.10453276
100085,0.07838896,0.5450188,0.17418143,0.20241082
100086,0.08407304,0.5538615,0.21177705,0.1502884
100087,0.079067625,0.6164634,0.14534499,0.15912399
100088,0.07502293,0.6257086,0.12444103,0.17482755
100089,0.080644384,0.5459984,0.19087824,0.18247896
100090,0.079255566,0.6204519,0.14479648,0.155496
100091,0.08689298,0.56903374,0.22078586,0.123287424
100092,0.08793021,0.64393264,0.1564167,0.11172047
100093,0.08698061,0.5408973,0.25153232,0.12058975
100094,0.08793021,0.64393264,0.1564167,0.11172047
100095,0.08825163,0.53893733,0.25574568,0.11706545
100096,0.08322781,0.69596696,0.11591546,0.10488978
100097,0.098186456,0.57157576,0.23267543,0.09756232
100098,0.08838167,0.5876365,0.20379478,0.120187044
100099,0.096349984,0.6027744,0.19859472,0.10228092
100100,0.090225026,0.5997377,0.19424205,0.115795285
100101,0.086731605,0.5192851,0.2757605,0.11822285
100102,0.0832192,0.5527884,0.2056652,0.15832716
100103,0.0874739,0.56312203,0.22800113,0.12140296
100104,0.07893332,0.54694587,0.17673694,0.1973839
100105,0.08040022,0.48309204,0.25681132,0.17969646
100106,0.08336536,0.5761747,0.186322,0.15413792
100107,0.08793021,0.64393264,0.1564167,0.11172047
100108,0.08495391,0.55853385,0.21468414,0.14182802
100109,0.086976126,0.5596511,0.23093405,0.12243873
100110,0.08792079,0.6266183,0.16924359,0.11621724
100111,0.08516508,0.5852909,0.19234468,0.13719931
100112,0.08604731,0.4918572,0.3072116,0.114883885
100113,0.087001756,0.54671264,0.24510147,0.1211842
100114,0.08793021,0.64393264,0.1564167,0.11172047
100115,0.08354099,0.6499539,0.14728673,0.11921838
100116,0.0878984,0.57611316,0.21493517,0.121053204
100117,0.08841257,0.641159,0.15902728,0.11140124
100118,0.079049796,0.5329489,0.18963562,0.19836566
100119,0.08694695,0.56370956,0.22653121,0.12281229
100120,0.092136435,0.6182401,0.18095686,0.108666636
100121,0.10821296,0.58895105,0.2223246,0.08051135
100122,0.08622313,0.49758887,0.30057684,0.11561113
100123,0.087821856,0.66442144,0.14119668,0.10656005
100124,0.08915865,0.5454879,0.24981673,0.115536705
100125,0.086992994,0.55618155,0.23471372,0.12211173
100126,0.08793021,0.64393264,0.1564167,0.11172047
100127,0.08353076,0.6931551,0.11798311,0.105331
100128,0.08646063,0.5064274,0.29040948,0.11670245
100129,0.086147815,0.66625047,0.13840689,0.10919475
100130,0.08793021,0.64393264,0.1564167,0.11172047
100131,0.080455095,0.63974833,0.14357625,0.13622026
100132,0.087675735,0.57000947,0.22099473,0.12132007
100133,0.08793021,0.64393264,0.1564167,0.11172047
100134,0.08793021,0.64393264,0.1564167,0.11172047
100135,0.085833624,0.48553166,0.31457096,0.11406382
100136,0.09734077,0.6018153,0.2005817,0.10026224
100137,0.08451288,0.5704521,0.20004696,0.14498803
100138,0.102936305,0.56298923,0.24609162,0.0879828
100139,0.08338876,0.5396084,0.22003116,0.15697178
100140,0.084884726,0.46247813,0.34171188,0.11092519
100141,0.09706671,0.6020844,0.20003214,0.1008167
100142,0.08695066,0.5363924,0.25654045,0.12011662
100143,0.08749861,0.6499133,0.15135169,0.111236475
100144,0.08694847,0.5635283,0.22672738,0.12279581
100145,0.100707285,0.5982762,0.20732622,0.09369029
100146,0.07647445,0.34786692,0.4834724,0.09218629
100147,0.088944525,0.6292257,0.16876252,0.11306731
100148,0.084828414,0.5809487,0.19342826,0.14079462
100149,0.08324504,0.6958084,0.116031684,0.104914844
100150,0.08488931,0.46257588,0.34159592,0.11093897
100151,0.08217405,0.5499992,0.19964822,0.16817862
100152,0.08564001,0.5648542,0.21434909,0.13515668
100153,0.087478064,0.65017825,0.1511386,0.11120515
100154,0.07892129,0.53480506,0.18694708,0.19932655
100155,0.08478381,0.4603474,0.3442452,0.110623546
100156,0.086536884,0.5753482,0.21183217,0.1262828
100157,0.094966955,0.6040478,0.1958195,0.105165735
100158,0.08914908,0.6368438,0.16310772,0.11089936
100159,0.0869325,0.5653212,0.22478831,0.12295792
100160,0.11160391,0.57906616,0.23439498,0.07493491
100161,0.08793021,0.64393264,0.1564167,0.11172047
100162,0.09187518,0.5836917,0.21271324,0.111719884
100163,0.07209754,0.57667005,0.12738448,0.22384791
100164,0.077414416,0.60755265,0.14086385,0.17416912
100165,0.09650297,0.6026288,0.19890155,0.10196665
100166,0.0862283,0.5590145,0.22508112,0.12967604
100167,0.08385678,0.6350963,0.15540698,0.12563992
100168,0.08688121,0.5700032,0.21974352,0.1233721
100169,0.09208981,0.5861514,0.21045776,0.11130102
100170,0.08414519,0.55505186,0.2112401,0.1495628
100171,0.0954742,0.6035898,0.19683756,0.10409853
100172,0.07840909,0.6129591,0.14354068,0.16509114
100173,0.08793021,0.64393264,0.1564167,0.11172047
100174,0.089764304,0.5968746,0.19646385,0.116897255
100175,0.082104646,0.56891674,0.18277957,0.166199
100176,0.10695012,0.5906495,0.2198048,0.082595594
100177,0.08694353,0.53552455,0.25750774,0.120024204
100178,0.08793021,0.64393264,0.1564167,0.11172047
100179,0.08962901,0.59603316,0.19711713,0.11722069
100180,0.09458391,0.586469,0.21318962,0.10575749
100181,0.09166893,0.59676343,0.19913034,0.11243731
100182,0.08681336,0.5243364,0.2700526,0.11879768
100183,0.087765805,0.64368653,0.15643698,0.11211063
100184,0.08081157,0.6251776,0.15041803,0.14359279
100185,0.08275179,0.6323808,0.15501328,0.12985423
100186,0.08793021,0.64393264,0.1564167,0.11172047
100187,0.08793021,0.64393264,0.1564167,0.11172047
100188,0.08612235,0.56252986,0.22066143,0.13068636
100189,0.080482475,0.5409998,0.1940366,0.18448114
100190,0.08529007,0.4715617,0.33095884,0.112189434
100191,0.08505872,0.54717463,0.22699127,0.14077538
100192,0.09917467,0.58388346,0.22071093,0.09623088
100193,0.08547953,0.56163234,0.21610676,0.13678147
100194,0.08285561,0.52603143,0.2295793,0.16153368
100195,0.07968046,0.4665719,0.27172917,0.18201855
100196,0.08423006,0.57212,0.19636151,0.14728837
100197,0.082042694,0.52432877,0.22393894,0.16968957
100198,0.08536052,0.67490464,0.13171333,0.10802138
100199,0.07412358,0.7633375,0.07054158,0.091997474
100200,0.072582655,0.71778375,0.092969716,0.116663896
100201,0.0876081,0.64848983,0.15249826,0.11140386
100202,0.09551282,0.6035544,0.19691508,0.10401769
100203,0.09143687,0.62276834,0.17657478,0.109219976
100204,0.0853516,0.51391375,0.26849225,0.13224241
100205,0.08793021,0.64393264,0.1564167,0.11172047
100206,0.086980276,0.558927,0.23172168,0.12237106
100207,0.08393176,0.57816553,0.18894854,0.14895426
100208,0.08360756,0.63449216,0.15532039,0.12657987
100209,0.091718875,0.5620273,0.23536,0.11089376
100210,0.07641428,0.5997813,0.13899931,0.18480511
100211,0.08489551,0.57988054,0.19484575,0.1403782
100212,0.099703476,0.5993758,0.20531629,0.09560454
100213,0.0869908,0.54306084,0.24913526,0.12081307
100214,0.10000919,0.59904474,0.20592852,0.09501753
100215,0.08698759,0.5423155,0.24996047,0.12073643
100216,0.088113196,0.5845712,0.20652215,0.1207935
100217,0.08694327,0.56413704,0.22606856,0.122851074
100218,0.08389746,0.5372179,0.22706105,0.15182362
100219,0.086877935,0.52914184,0.26464778,0.11933247
100220,0.08793021,0.64393264,0.1564167,0.11172047
100221,0.09281173,0.5756882,0.22225332,0.10924678
100222,0.08793021,0.64393264,0.1564167,0.11172047
100223,0.08793021,0.64393264,0.1564167,0.11172047
100224,0.0795398,0.5056715,0.22098097,0.19380774
100225,0.08690522,0.56796765,0.22193345,0.12319367
100226,0.09602067,0.60049325,0.20052987,0.10295614
100227,0.08648748,0.5075356,0.28914025,0.11683667
100228,0.082660906,0.51764876,0.23712802,0.16256231
100229,0.08686462,0.5712927,0.21835883,0.12348384
100230,0.08664717,0.583812,0.20502648,0.12451429
100231,0.10565088,0.5923441,0.21721083,0.08479419
100232,0.080402724,0.540876,0.19349964,0.18522172
100233,0.08206907,0.41418168,0.4001138,0.10363539
100234,0.0666094,0.7526216,0.069658294,0.11111078
100235,0.08659543,0.6673503,0.13804434,0.10800998
100236,0.08698778,0.542354,0.24991776,0.12074039
100237,0.08776594,0.64640737,0.15418094,0.11164573
100238,0.08649942,0.5080372,0.2885661,0.11689723
100239,0.08620521,0.496978,0.30128244,0.11553435
100240,0.07282492,0.5852021,0.1277749,0.21419811
100241,0.08096522,0.6552786,0.14068183,0.12307435
100242,0.08678005,0.5768961,0.21236654,0.123957336
100243,0.08583479,0.4855644,0.3145327,0.11406812
100244,0.081071176,0.5421733,0.1977844,0.17897113
100245,0.086954765,0.5423399,0.24962302,0.1210823
100246,0.10211717,0.47959498,0.34005812,0.078229725
100247,0.09230942,0.6171027,0.18206124,0.10852667
100248,0.07840177,0.48760623,0.23058179,0.20341021
100249,0.10001809,0.6220622,0.18313856,0.09478109
100250,0.078482114,0.63016236,0.13796347,0.15339199
100251,0.09412285,0.6047867,0.19412482,0.10696559
100252,0.097971894,0.6011844,0.20184691,0.09899678
100253,0.08142432,0.7117077,0.10458433,0.10228362
100254,0.08682257,0.5742479,0.21519358,0.123736
100255,0.07763753,0.35993168,0.46804366,0.094387054
100256,0.08859561,0.5777641,0.2142721,0.11936816
100257,0.07689974,0.6047044,0.1395004,0.17889547
100258,0.092546195,0.5845706,0.21266969,0.11021362
100259,0.08391964,0.56144494,0.20339626,0.15123913
100260,0.092689015,0.5061921,0.2996289,0.10149002
100261,0.079528235,0.5604829,0.17042166,0.18956716
100262,0.101054356,0.62348795,0.18263495,0.09282262
100263,0.08163331,0.6287362,0.153126,0.13650449
100264,0.09243353,0.56791973,0.22998758,0.109659195
100265,0.08606841,0.6223515,0.16879365,0.12278643
100266,0.08698147,0.54105693,0.25135535,0.12060631
100267,0.07842834,0.53201264,0.18545097,0.2041081
100268,0.07896476,0.6159201,0.14506139,0.16005376
100269,0.081197895,0.64122105,0.14644052,0.13114055
100270,0.08444136,0.5612301,0.20785649,0.1464721
100271,0.094812065,0.58478767,0.21518978,0.10521051
100272,0.07949445,0.547443,0.18061729,0.1924452
100273,0.09129955,0.5427298,0.25593594,0.110034615
100274,0.086059496,0.49223733,0.30677065,0.1149326
100275,0.08793021,0.64393264,0.1564167,0.11172047
100276,0.0862279,0.49775192,0.30038863,0.1156316
100277,0.097386375,0.6017702,0.20067313,0.10017026
100278,0.087245986,0.55082935,0.24096212,0.12096247
100279,0.100257896,0.59877306,0.2064265,0.094542645
100280,0.086074844,0.49271947,0.30621144,0.114994265
100281,0.08055056,0.6294078,0.14760926,0.14243238
100282,0.08561578,0.5605901,0.21827179,0.13552234
100283,0.08793021,0.64393264,0.1564167,0.11172047
100284,0.09067679,0.5988444,0.19574153,0.11473723
100285,0.10261496,0.59608674,0.21114334,0.09015483
100286,0.08385086,0.53677106,0.22711425,0.15226385
100287,0.079108894,0.67055726,0.12811615,0.12221772
100288,0.08694088,0.5352133,0.25785485,0.119990975
100289,0.08680921,0.5751099,0.21427228,0.12380852
100290,0.08341143,0.48918197,0.28128567,0.14612098
100291,0.08651828,0.57408714,0.21285595,0.12653874
100292,0.094638646,0.60433865,0.19516046,0.10586216
100293,0.07990144,0.5216882,0.2074927,0.19091763
100294,0.07922244,0.55864394,0.16961457,0.19251902
100295,0.090524785,0.59982663,0.19455883,0.115089715
100296,0.08380434,0.6349696,0.15538889,0.12583722
100297,0.08337847,0.64514714,0.14868383,0.12279047
100298,0.08656749,0.5110123,0.28516632,0.11725389
100299,0.08793021,0.64393264,0.1564167,0.11172047
100300,0.08793021,0.64393264,0.1564167,0.11172047
100301,0.08748621,0.6500732,0.15122302,0.111217566
100302,0.09383708,0.644165,0.16113204,0.100865945
100303,0.0864804,0.6624182,0.14140761,0.10969385
100304,0.08292286,0.6231014,0.1612952,0.1326805
100305,0.08793021,0.64393264,0.1564167,0.11172047
100306,0.08378337,0.44127375,0.3671032,0.10783964
100307,0.08528123,0.5666769,0.20966606,0.13837571
100308,0.08696556,0.57942015,0.21004689,0.12356737
100309,0.07726188,0.6142137,0.1378638,0.17066067
100310,0.086845055,0.52657527,0.26753142,0.11904833
100311,0.08073216,0.46295625,0.2893704,0.16694124
100312,0.09364531,0.60806614,0.19088708,0.10740147
100313,0.077082075,0.5360147,0.17158073,0.21532254
100314,0.08698399,0.54155344,0.25080484,0.12065774
100315,0.09300993,0.6124214,0.18662193,0.10794668
100316,0.0962852,0.5899247,0.21154283,0.102247246
100317,0.08532739,0.4724464,0.3299156,0.11231069
100318,0.08885938,0.6385529,0.16148882,0.11109891
100319,0.084976934,0.46446702,0.33935106,0.11120501
100320,0.09561906,0.52856356,0.2772186,0.09859869
100321,0.09418259,0.60473543,0.19424477,0.10683724
100322,0.08752759,0.54060763,0.25273737,0.11912737
100323,0.11772053,0.5729306,0.24307786,0.066271074
100324,0.08455554,0.45568913,0.34979782,0.10995749
100325,0.07818271,0.60903585,0.1439187,0.16886279
100326,0.09773752,0.6187858,0.18422313,0.099253565
100327,0.074722864,0.70369536,0.103101596,0.11848018
100328,0.08998556,0.59824985,0.19539638,0.11636823
100329,0.08096525,0.5614925,0.18025097,0.1772912
100330,0.07783298,0.5502195,0.16598323,0.20596427
100331,0.08507522,0.5826951,0.19383718,0.13839246
100332,0.08049914,0.6286598,0.14763723,0.14320381
100333,0.0842671,0.5148662,0.25622156,0.14464517
100334,0.087708324,0.5935593,0.19680333,0.12192893
100335,0.098385006,0.6031992,0.2002271,0.098188646
100336,0.082209855,0.52554077,0.22417001,0.16807935
100337,0.0900333,0.5985466,0.19516604,0.11625395
100338,0.07467931,0.3304245,0.5059818,0.08891434
100339,0.08711491,0.58035415,0.20931841,0.123212524
100340,0.08092514,0.5158954,0.22273903,0.18044041
100341,0.10066523,0.598323,0.20724203,0.09376973
100342,0.09440725,0.601277,0.19794908,0.10636669
100343,0.08124614,0.40276748,0.4142069,0.101779565
100344,0.090635575,0.58957195,0.2050314,0.11476104
100345,0.08793021,0.64393264,0.1564167,0.11172047
100346,0.08793021,0.64393264,0.1564167,0.11172047
100347,0.08793021,0.64393264,0.1564167,0.11172047
100348,0.09515398,0.5030155,0.30623597,0.09559461
100349,0.09732595,0.58541954,0.21728444,0.09997013
100350,0.07589457,0.5990472,0.1368772,0.188181
100351,0.0863224,0.50109977,0.2965288,0.11604906
100352,0.08994562,0.58729184,0.20640402,0.116358526
100353,0.08435819,0.45182344,0.35442057,0.10939792
100354,0.09570002,0.57282084,0.22872043,0.10275875
100355,0.094075195,0.58858824,0.21041314,0.106923446
100356,0.07871032,0.49034688,0.23040093,0.20054193
100357,0.09977432,0.5992993,0.20545821,0.09546816
100358,0.08793021,0.64393264,0.1564167,0.11172047
100359,0.08690579,0.5679165,0.22198854,0.12318915
100360,0.09450916,0.60445225,0.1949005,0.106138155
100361,0.10238384,0.588272,0.21898192,0.09036231
100362,0.08673753,0.519624,0.27537662,0.118261814
100363,0.08077476,0.5153849,0.22190098,0.18193938
100364,0.088828735,0.5776833,0.21470281,0.118785135
100365,0.08944061,0.5948612,0.19802727,0.11767084
100366,0.07951262,0.5263363,0.19959864,0.19455242
100367,0.08144365,0.5555911,0.18885003,0.17411521
100368,0.079431295,0.5405534,0.18598574,0.19402955
100369,0.08345873,0.64410096,0.14901404,0.12342628
100370,0.08652305,0.50904644,0.28741184,0.11701869
100371,0.100021675,0.59903115,0.20595355,0.09499362
100372,0.08409837,0.6062607,0.17532173,0.1343192
100373,0.08164134,0.5559011,0.19013223,0.17232534
100374,0.08468746,0.45835495,0.34661776,0.11033976
100375,0.09105012,0.6252242,0.17420812,0.10951749
100376,0.08685806,0.52755696,0.26642752,0.119157396
100377,0.094761655,0.62042826,0.18054233,0.10426779
100378,0.08793021,0.64393264,0.1564167,0.11172047
100379,0.080066994,0.53374666,0.19727181,0.18891458
100380,0.08225981,0.55487305,0.19594058,0.16692656
100381,0.086226545,0.6720709,0.13443251,0.107270084
100382,0.08110844,0.55824304,0.1840116,0.1766369
100383,0.080642946,0.6303238,0.14771163,0.14132164
100384,0.08632846,0.5365052,0.25043267,0.12673359
100385,0.0901026,0.5048241,0.29783565,0.10723766
100386,0.08699919,0.5542505,0.23682365,0.1219267
100387,0.08689221,0.56909895,0.22071579,0.123293154
100388,0.09028791,0.6056932,0.1891533,0.11486564
100389,0.09673219,0.5890802,0.21288718,0.10130044
100390,0.07618612,0.53142166,0.16850981,0.22388233
100391,0.07885457,0.5507447,0.17308362,0.1973171
100392,0.086969085,0.656572,0.14602767,0.11043129
100393,0.08793021,0.64393264,0.1564167,0.11172047
100394,0.09822525,0.6009269,0.2023547,0.09849319
100395,0.08793021,0.64393264,0.1564167,0.11172047
100396,0.07973435,0.6199469,0.14719957,0.15311915
100397,0.08699654,0.55516297,0.23582612,0.122014396
100398,0.08212214,0.5589651,0.19125767,0.1676551
100399,0.08793021,0.64393264,0.1564167,0.11172047
100400,0.078629054,0.55505973,0.16805677,0.19825435
100401,0.086873814,0.657733,0.145106,0.1102871
100402,0.091434546,0.6290667,0.17078257,0.10871625
100403,0.08020189,0.5201494,0.2117013,0.18794733
100404,0.07986875,0.5625238,0.1713239,0.18628357
100405,0.09105592,0.6159693,0.18138997,0.11158483
100406,0.08793021,0.64393264,0.1564167,0.11172047
100407,0.09094289,0.5707309,0.22501652,0.11330969
100408,0.080898605,0.5542619,0.18573806,0.17910141
100409,0.09524592,0.6037972,0.19637944,0.104577474
100410,0.08388902,0.5210671,0.24500413,0.15003982
100411,0.09483605,0.60416436,0.19555674,0.1054429
100412,0.09116301,0.62451094,0.17489484,0.10943128
100413,0.086994104,0.5558843,0.23503827,0.122083396
100414,0.087342575,0.65191305,0.1497459,0.11099852
100415,0.07988302,0.62071437,0.14761706,0.15178563
100416,0.08039362,0.46459013,0.28288507,0.17213112
100417,0.09296056,0.650462,0.15566488,0.1009126
100418,0.081958465,0.57042855,0.1804679,0.16714509
100419,0.08753728,0.6494122,0.15175498,0.1112956
100420,0.08221817,0.6310349,0.15481411,0.1319329
100421,0.08254266,0.6324248,0.15588161,0.12915096
100422,0.08485144,0.66030884,0.14133216,0.113507666
100423,0.07961652,0.6093327,0.15137126,0.15967959
100424,0.08793021,0.64393264,0.1564167,0.11172047
100425,0.08425005,0.68625546,0.12311132,0.10638315
100426,0.11292645,0.5821874,0.23171616,0.07317003
100427,0.09747231,0.6183921,0.184347,0.09978857
100428,0.08793021,0.64393264,0.1564167,0.11172047
100429,0.0818939,0.41168186,0.40319106,0.103233166
100430,0.0913065,0.6235999,0.17577265,0.109320916
100431,0.078052066,0.6794925,0.121375285,0.12108011
100432,0.08684233,0.57290816,0.21662724,0.12362236
100433,0.08084199,0.56540954,0.17621696,0.17753151
100434,0.088389695,0.58831483,0.20311682,0.120178565
100435,0.08793021,0.64393264,0.1564167,0.11172047
100436,0.08186193,0.70803314,0.10719194,0.10291297
100437,0.098962575,0.6109244,0.19308527,0.09702779
100438,0.076090366,0.61048895,0.13387214,0.17954843
100439,0.08459592,0.6446778,0.15062054,0.120105825
100440,0.08607612,0.56513065,0.217727,0.13106622
100441,0.09658694,0.60254854,0.19907,0.10179453
100442,0.08042128,0.6234408,0.14915618,0.14698169
100443,0.08549946,0.575733,0.20316477,0.13560267
100444,0.085448235,0.47537765,0.3264642,0.11270995
100445,0.08793021,0.64393264,0.1564167,0.11172047
100446,0.08566978,0.6063178,0.18256107,0.12545137
100447,0.084576204,0.45610225,0.34930465,0.11001693
100448,0.089035444,0.5707337,0.22229546,0.11793535
100449,0.07931668,0.6177724,0.14603439,0.15687649
100450,0.09314443,0.6115083,0.18751436,0.10783283
100451,0.09876957,0.5848984,0.21926855,0.097063415
100452,0.08628517,0.65946996,0.14331318,0.110931784
100453,0.08793021,0.64393264,0.1564167,0.11172047
100454,0.086082324,0.553657,0.2293,0.13096061
100455,0.0763683,0.6921232,0.111706026,0.11980256
100456,0.08842379,0.5801408,0.2115494,0.11988597
100457,0.0862829,0.49967572,0.2981692,0.11587212
100458,0.08519236,0.58415705,0.19349857,0.13715202
100459,0.081670694,0.62889487,0.15325096,0.1361834
100460,0.08793021,0.64393264,0.1564167,0.11172047
100461,0.07372102,0.45581293,0.22162898,0.24883707
100462,0.08793021,0.64393264,0.1564167,0.11172047
100463,0.084654495,0.4576822,0.34741977,0.11024358
100464,0.08675159,0.5204435,0.27444905,0.11835581
100465,0.08793021,0.64393264,0.1564167,0.11172047
100466,0.08220044,0.55970186,0.19123496,0.16686277
100467,0.08374464,0.6911373,0.11947487,0.10564318
100468,0.08027261,0.6227095,0.1487184,0.14829938
100469,0.090968825,0.58629054,0.20883602,0.113904685
100470,0.089322716,0.5768365,0.21631002,0.11753072
100471,0.08793021,0.64393264,0.1564167,0.11172047
100472,0.077568695,0.62778836,0.13471001,0.1599329
100473,0.08793021,0.64393264,0.1564167,0.11172047
100474,0.08696347,0.56159043,0.22882758,0.122618444
100475,0.09023058,0.5732841,0.22133188,0.11515347
100476,0.084819056,0.67138267,0.13362452,0.11017373
100477,0.076185144,0.60814,0.13508177,0.18059309
100478,0.07829117,0.540222,0.17736289,0.20412385
100479,0.09563969,0.6144375,0.18631907,0.10360375
100480,0.086151615,0.49519002,0.30334973,0.115308605
100481,0.078083456,0.55174625,0.1666337,0.20353653
100482,0.08878276,0.5718527,0.22073975,0.11862476
100483,0.08438414,0.57276475,0.19700493,0.14584617
100484,0.08651665,0.5087706,0.2877273,0.11698554
100485,0.08301414,0.5743791,0.18515357,0.15745318
100486,0.0869368,0.5347487,0.25837323,0.11994127
100487,0.08817734,0.5869902,0.20414785,0.120684616
100488,0.08692835,0.5338266,0.25940275,0.11984229
100489,0.086817704,0.6584121,0.14456795,0.11020226
100490,0.06897087,0.48544353,0.1506779,0.29490775
100491,0.08207759,0.63060236,0.15462069,0.13269931
100492,0.09201772,0.6038705,0.19248943,0.11162236
100493,0.08736685,0.66909665,0.13750201,0.10603444
100494,0.08101367,0.6260653,0.15107745,0.14184354
100495,0.089317776,0.5531638,0.24160068,0.11591776
100496,0.07878274,0.5394351,0.181838,0.19994415
100497,0.08117472,0.6533976,0.14222227,0.12320538
100498,0.118144035,0.5739776,0.24208756,0.065790825
100499,0.09583318,0.61294556,0.1879825,0.10323879
100500,0.08793021,0.64393264,0.1564167,0.11172047
100501,0.084978245,0.6789167,0.12864971,0.107455365
100502,0.09977357,0.5993001,0.20545669,0.0954696
100503,0.086800106,0.5234557,0.27104577,0.11869838
100504,0.08469696,0.5492381,0.22169061,0.14437437
100505,0.07635804,0.59977627,0.13874269,0.18512301
100506,0.042121872,0.31224474,0.08333805,0.5622953
100507,0.08431543,0.5800791,0.19026102,0.14534442
100508,0.08572287,0.6451699,0.1522044,0.11690288
100509,0.091201246,0.5985319,0.196749,0.11351791
100510,0.09425806,0.6046703,0.19439633,0.10667524
100511,0.0734839,0.6391014,0.11435883,0.17305589
100512,0.08793021,0.64393264,0.1564167,0.11172047
100513,0.088060476,0.64215076,0.15789576,0.11189304
100514,0.086290956,0.59741676,0.19077447,0.12551773
100515,0.08541239,0.5274622,0.25225326,0.13487218
100516,0.09446928,0.6147921,0.18485992,0.105878755
100517,0.083775066,0.5785321,0.18746646,0.15022637
