id,Class_1,Class_2,Class_3,Class_4
100074,0.09504812,0.618948,0.18440399,0.10159998
100075,0.07335645,0.51354456,0.21035607,0.20274293
100076,0.091396324,0.65022385,0.1446208,0.113759026
100077,0.09671042,0.63734895,0.1780133,0.087927364
100078,0.08726216,0.5978266,0.18265967,0.13225155
100079,0.08415801,0.486045,0.30679947,0.12299747
100080,0.08458849,0.6255097,0.17462125,0.11528066
100081,0.088194236,0.57314956,0.21711703,0.12153904
100082,0.0931707,0.6028955,0.20130888,0.102624975
100083,0.07569795,0.5359186,0.20492032,0.18346317
100084,0.09144466,0.67550546,0.14704731,0.08600259
100085,0.07388532,0.5206461,0.20744841,0.19802023
100086,0.08363175,0.592717,0.19420634,0.12944496
100087,0.08399922,0.6008374,0.16910332,0.14606011
100088,0.08469347,0.58679587,0.18938506,0.13912569
100089,0.075706564,0.5345386,0.20627464,0.18348023
100090,0.08017214,0.58928865,0.16708237,0.16345686
100091,0.08752184,0.5115706,0.29167318,0.10923433
100092,0.09861182,0.61917865,0.18193659,0.10027296
100093,0.084927,0.5547007,0.22963023,0.13074207
100094,0.08950566,0.6344216,0.16172008,0.11435263
100095,0.0886412,0.5666005,0.22668186,0.11807639
100096,0.09339384,0.65231836,0.16457091,0.08971691
100097,0.08593612,0.54331744,0.25301272,0.11773371
100098,0.09848646,0.57148093,0.22332047,0.10671208
100099,0.08668573,0.6801513,0.16040261,0.072760314
100100,0.09084402,0.6598541,0.13999437,0.10930739
100101,0.08535088,0.48366505,0.30371433,0.12726973
100102,0.07737199,0.55062777,0.20101334,0.17098695
100103,0.08622463,0.5524552,0.2543569,0.106963284
100104,0.0816299,0.5932343,0.16836822,0.15676759
100105,0.084372535,0.45260856,0.31341246,0.14960648
100106,0.08420589,0.59173197,0.19058752,0.13347465
100107,0.09745865,0.5469651,0.2654643,0.090111986
100108,0.08282989,0.5852502,0.19148763,0.14043221
100109,0.09315211,0.56455505,0.2220185,0.12027427
100110,0.098053634,0.60956,0.19786529,0.09452104
100111,0.08913999,0.63628536,0.15243502,0.12213955
100112,0.09003737,0.4301276,0.36386126,0.11597382
100113,0.085049935,0.4918725,0.29675817,0.12631933
100114,0.08918292,0.6436652,0.17706636,0.090085514
100115,0.08575646,0.67394775,0.16287108,0.077424735
100116,0.08562114,0.5289493,0.24768887,0.13774063
100117,0.09262608,0.6439568,0.17538233,0.08803475
100118,0.07537276,0.5226215,0.21467972,0.18732607
100119,0.10432811,0.5954631,0.22188964,0.078319184
100120,0.089955375,0.63081986,0.1879026,0.09132219
100121,0.0929345,0.66310745,0.16573796,0.07822006
100122,0.084607385,0.4691411,0.3354194,0.110832095
100123,0.09366417,0.6802662,0.13105787,0.09501175
100124,0.08720688,0.45328718,0.3710849,0.08842103
100125,0.08982098,0.4259651,0.37045664,0.11375737
100126,0.09150836,0.6536138,0.13261145,0.12226651
100127,0.09276005,0.66893756,0.1466664,0.09163601
100128,0.08345581,0.509358,0.2629773,0.14420888
100129,0.07935168,0.5986059,0.14735378,0.17468862
100130,0.088762686,0.6321391,0.15005966,0.12903854
100131,0.08314067,0.56305915,0.20922713,0.14457318
100132,0.08398763,0.59513444,0.1774986,0.1433793
100133,0.09085344,0.64822,0.14470467,0.11622189
100134,0.08047437,0.6037589,0.1454724,0.17029446
100135,0.08760307,0.4711585,0.30758023,0.13365814
100136,0.10496115,0.57611036,0.24367337,0.075255126
100137,0.08977666,0.6041909,0.18100871,0.12502374
100138,0.08855337,0.45783627,0.35082147,0.10278887
100139,0.08026851,0.55700797,0.2093738,0.1533497
100140,0.08850342,0.42788664,0.36184937,0.12176058
100141,0.08293881,0.5609528,0.2151088,0.14099956
100142,0.082028404,0.4746358,0.28560302,0.15773281
100143,0.089203626,0.64073455,0.13357309,0.13648884
100144,0.08868842,0.44552606,0.32944992,0.13633555
100145,0.107002884,0.5622379,0.24632546,0.08443376
100146,0.08756906,0.32985792,0.47580603,0.10676696
100147,0.08455138,0.5583729,0.22858231,0.1284935
100148,0.076929316,0.53740513,0.21055017,0.17511539
100149,0.096004166,0.59297234,0.22611503,0.0849084
100150,0.09087922,0.46265313,0.3275842,0.118883476
100151,0.08505416,0.6071019,0.17954215,0.12830178
100152,0.07818326,0.53769827,0.21708885,0.1670296
100153,0.09291068,0.6548846,0.16301207,0.08919266
100154,0.074207015,0.524502,0.2060506,0.19524033
100155,0.08811619,0.37943676,0.41103062,0.12141645
100156,0.087604836,0.6015368,0.18399549,0.12686296
100157,0.08927239,0.6558581,0.16596912,0.088900395
100158,0.09448112,0.6043737,0.22334783,0.07779742
100159,0.07835681,0.53242356,0.22200924,0.16721036
100160,0.09635629,0.58101386,0.23646992,0.08616006
100161,0.09381745,0.6057672,0.19437076,0.10604461
100162,0.08656258,0.45360893,0.3613409,0.09848759
100163,0.082993925,0.5938517,0.18186735,0.14128707
100164,0.08058769,0.57489544,0.18775587,0.15676099
100165,0.093039304,0.6439358,0.17512172,0.08790323
100166,0.08229782,0.5645881,0.2475126,0.10560151
100167,0.09060504,0.6444399,0.14327487,0.1216802
100168,0.0870536,0.60628843,0.18133514,0.1253228
100169,0.09532092,0.561051,0.24733004,0.09629802
100170,0.07897656,0.5617016,0.19921118,0.1601107
100171,0.09181605,0.64395875,0.16060024,0.10362496
100172,0.07883386,0.5920753,0.1550855,0.17400533
100173,0.0972032,0.6248837,0.19535807,0.08255496
100174,0.0887665,0.5855327,0.19673315,0.12896758
100175,0.07643061,0.52414614,0.2193522,0.18007098
100176,0.09564381,0.6025752,0.22776388,0.07401704
100177,0.08377776,0.47547945,0.2934241,0.14731869
100178,0.09126891,0.67255104,0.14677615,0.0894038
100179,0.077231795,0.55642086,0.1941208,0.17222644
100180,0.090600275,0.6168776,0.17865731,0.11386482
100181,0.091444954,0.56513447,0.2247079,0.11871271
100182,0.085435346,0.5884974,0.2263858,0.09968143
100183,0.089598045,0.6263612,0.15580422,0.12823662
100184,0.091316506,0.6483779,0.14709541,0.11321016
100185,0.085446306,0.6247874,0.1387631,0.15100317
100186,0.087804556,0.6206426,0.18120651,0.11034626
100187,0.091885105,0.6142597,0.1777517,0.11610345
100188,0.086225264,0.5998445,0.17703654,0.13689367
100189,0.0789151,0.51246136,0.24304463,0.16557887
100190,0.079961136,0.4301197,0.32355285,0.16636634
100191,0.08143956,0.5466534,0.24878854,0.123118594
100192,0.083323374,0.544026,0.2732228,0.09942778
100193,0.082367,0.52219236,0.2783923,0.11704832
100194,0.07793034,0.5255608,0.2260531,0.17045584
100195,0.07468308,0.49079016,0.23977125,0.1947555
100196,0.07977768,0.5722755,0.18890032,0.15904644
100197,0.07894103,0.5407735,0.21666381,0.16362163
100198,0.08091413,0.6043143,0.2217197,0.093051895
100199,0.09314433,0.67624307,0.13002487,0.1005877
100200,0.093829274,0.60079736,0.19551244,0.10986092
100201,0.08974506,0.62371284,0.1613441,0.12519804
100202,0.07706155,0.54623085,0.20375235,0.17295514
100203,0.083305545,0.62247956,0.19172159,0.10249328
100204,0.075923435,0.4670079,0.2709907,0.18607792
100205,0.09515837,0.5931069,0.22040895,0.091325775
100206,0.08600051,0.62423766,0.17215602,0.1176058
100207,0.07979235,0.58418506,0.17268911,0.16333345
100208,0.09044494,0.6375185,0.15121292,0.12082369
100209,0.08191411,0.5459898,0.26805612,0.10403994
100210,0.07781637,0.56844443,0.18300454,0.17073467
100211,0.08495363,0.61308634,0.15364368,0.1483163
100212,0.09478412,0.669968,0.15867631,0.07657156
100213,0.088497,0.41844225,0.36267987,0.13038091
100214,0.10642014,0.6010855,0.20368256,0.088811934
100215,0.08683075,0.51676863,0.30149344,0.09490721
100216,0.08378889,0.52816266,0.28635004,0.10169842
100217,0.08135063,0.5206156,0.24384937,0.1541844
100218,0.08374688,0.5265264,0.26064318,0.12908356
100219,0.07899316,0.5578033,0.20321961,0.159984
100220,0.079734996,0.5833496,0.22884227,0.10807309
100221,0.100141525,0.6485534,0.17410555,0.077199586
100222,0.091412045,0.6423498,0.18343851,0.082799606
100223,0.08582313,0.5885864,0.19053161,0.13505884
100224,0.074834354,0.515403,0.21796605,0.19179665
100225,0.09041547,0.6409311,0.17727643,0.09137693
100226,0.08487755,0.55348414,0.24728295,0.11435541
100227,0.08705773,0.46246365,0.3457973,0.10468133
100228,0.07525592,0.5047556,0.23027357,0.18971483
100229,0.084608145,0.5927642,0.18581517,0.13681243
100230,0.09183218,0.6381973,0.15362822,0.11634228
100231,0.08769627,0.52105546,0.30211902,0.08912926
100232,0.075060084,0.53568673,0.2014148,0.18783846
100233,0.086892955,0.35811275,0.42554617,0.12944818
100234,0.09529071,0.68315244,0.12050867,0.10104813
100235,0.09109647,0.66709405,0.14167121,0.10013827
100236,0.08188345,0.60186327,0.20504475,0.11120854
100237,0.09035557,0.6272501,0.15824114,0.12415313
100238,0.08368636,0.51383454,0.27180275,0.1306763
100239,0.08483149,0.53666717,0.2568921,0.121609285
100240,0.08022732,0.52612305,0.23727521,0.15637448
100241,0.092046894,0.6370188,0.15494314,0.11599124
100242,0.09138516,0.55366427,0.23360826,0.12134231
100243,0.08559855,0.43749753,0.33312103,0.14378293
100244,0.078666806,0.57623464,0.17769872,0.16739982
100245,0.08535365,0.59646493,0.194957,0.123224445
100246,0.09474075,0.42353475,0.38260344,0.099121034
100247,0.090514205,0.65008956,0.1417338,0.11766239
100248,0.0719724,0.473168,0.2397764,0.21508326
100249,0.09068348,0.67448765,0.14931498,0.0855139
100250,0.083132744,0.61013937,0.14968856,0.15703933
100251,0.08874624,0.67179906,0.15251479,0.08693987
100252,0.082638755,0.5880815,0.18278322,0.14649653
100253,0.08960925,0.6660104,0.1502783,0.0941021
100254,0.08327448,0.58110434,0.23639357,0.099227585
100255,0.090157785,0.3948836,0.42103276,0.09392591
100256,0.08410452,0.48816723,0.28393844,0.14378983
100257,0.08238007,0.6125671,0.1424047,0.16264819
100258,0.08651324,0.6635015,0.16647008,0.08351506
100259,0.08411996,0.5871124,0.19219545,0.1365722
100260,0.10470143,0.59424824,0.2165211,0.08452912
100261,0.08557338,0.6235288,0.14118704,0.14971077
100262,0.0930298,0.4914056,0.3273276,0.08823696
100263,0.08311914,0.59989136,0.1648396,0.15214992
100264,0.09063875,0.5081637,0.2999919,0.10120569
100265,0.08113205,0.59133023,0.16840218,0.15913546
100266,0.086161174,0.50309604,0.2709889,0.13975391
100267,0.08285417,0.5791345,0.2193013,0.11871003
100268,0.08831826,0.62903315,0.16103107,0.12161753
100269,0.088467345,0.6234097,0.16267402,0.12544882
100270,0.07573668,0.52264243,0.21696198,0.18465887
100271,0.091433614,0.65422,0.17171451,0.082631856
100272,0.084144436,0.608088,0.1778063,0.12996127
100273,0.08598301,0.623635,0.16439573,0.12598626
100274,0.08807834,0.45038927,0.37395775,0.087574735
100275,0.088366844,0.63302445,0.15750194,0.121106826
100276,0.0875323,0.48933503,0.32436892,0.09876377
100277,0.093113914,0.5410584,0.2798434,0.08598423
100278,0.08779094,0.53192395,0.2763003,0.103984736
100279,0.09849044,0.58066124,0.22985913,0.090989165
100280,0.085195765,0.43837297,0.32779968,0.14863154
100281,0.081237644,0.59382004,0.16539626,0.15954597
100282,0.08272244,0.5197871,0.2719529,0.12553762
100283,0.084562704,0.6107616,0.15754583,0.1471299
100284,0.09317969,0.56281215,0.24657138,0.09743665
100285,0.09918399,0.61744034,0.19071716,0.09265853
100286,0.09040399,0.41238636,0.36554182,0.1316679
100287,0.091804564,0.65752786,0.1442916,0.10637593
100288,0.08459801,0.53831404,0.2672097,0.10987823
100289,0.083531015,0.59052455,0.19143136,0.13451315
100290,0.08428152,0.4864721,0.28470895,0.14453752
100291,0.08899745,0.64265805,0.15402791,0.11431649
100292,0.09398604,0.67217475,0.12655191,0.107287236
100293,0.07682427,0.5435577,0.20465086,0.17496711
100294,0.07534804,0.55787677,0.18015832,0.1866168
100295,0.08745421,0.6113978,0.16597664,0.13517137
100296,0.09014005,0.6457104,0.13767011,0.1264794
100297,0.08537496,0.6274533,0.13446832,0.15270332
100298,0.08042458,0.55453247,0.21105412,0.15398888
100299,0.087393545,0.650819,0.16328043,0.098507024
100300,0.09902112,0.61526537,0.19393629,0.091777205
100301,0.09504808,0.6224966,0.18283628,0.09961901
100302,0.091193266,0.64889586,0.17684191,0.08306892
100303,0.091349624,0.6513756,0.14355606,0.11371866
100304,0.08894768,0.6294176,0.15205637,0.12957828
100305,0.08818758,0.6149948,0.16471986,0.13209775
100306,0.090645984,0.40086907,0.3962696,0.1122153
100307,0.0760181,0.53473854,0.20771725,0.18152605
100308,0.082085095,0.5784572,0.19267069,0.14678706
100309,0.08110197,0.59664416,0.16058873,0.16166522
100310,0.083960466,0.49847823,0.30816883,0.10939243
100311,0.07735951,0.50051206,0.2457681,0.17636031
100312,0.08851087,0.63979053,0.17167147,0.10002705
100313,0.07583216,0.56569964,0.1738908,0.18457735
100314,0.08916858,0.44444504,0.35609928,0.11028705
100315,0.088264175,0.50760216,0.28789964,0.11623401
100316,0.09080162,0.5937031,0.20119904,0.11429625
100317,0.087676086,0.3921807,0.4009028,0.119240455
100318,0.084810756,0.5794215,0.21068785,0.12507993
100319,0.08821479,0.39218226,0.41023406,0.109368905
100320,0.08490946,0.49121705,0.334867,0.08900648
100321,0.088970095,0.64879614,0.15382725,0.10840644
100322,0.09106954,0.5632748,0.24833418,0.09732153
100323,0.09250352,0.46869215,0.36973152,0.06907278
100324,0.086084574,0.43585128,0.33416355,0.14390066
100325,0.08770494,0.62265396,0.15903164,0.13060945
100326,0.097408734,0.6234601,0.18484935,0.0942818
100327,0.092220776,0.64186513,0.15877952,0.1071346
100328,0.08921019,0.6147302,0.18351112,0.11254855
100329,0.076809734,0.5578463,0.19005746,0.17528644
100330,0.08014859,0.57788557,0.18277322,0.15919262
100331,0.08070801,0.52358955,0.23936413,0.15633832
100332,0.08144898,0.59630805,0.16290802,0.15933484
100333,0.08154922,0.48502657,0.27763745,0.15578678
100334,0.083320275,0.56272894,0.21144168,0.14250913
100335,0.09134592,0.55132985,0.26896033,0.088363886
100336,0.08518104,0.4878748,0.3094779,0.11746632
100337,0.09172345,0.6607284,0.14490478,0.1026434
100338,0.08693259,0.32789132,0.50011843,0.085057676
100339,0.082201384,0.5108774,0.2712259,0.1356954
100340,0.07512419,0.54182357,0.19639161,0.18666062
100341,0.0957721,0.59560776,0.22477238,0.08384782
100342,0.08647037,0.6205227,0.15543066,0.13757625
100343,0.08543244,0.3553103,0.42365453,0.13560274
100344,0.0907935,0.6183828,0.1825747,0.108248934
100345,0.091653444,0.65516496,0.13690016,0.11628142
100346,0.085912526,0.6084123,0.16645469,0.13922048
100347,0.08845483,0.6297637,0.14845906,0.13332248
100348,0.09931597,0.42044565,0.38844666,0.09179177
100349,0.095287636,0.5418063,0.2599589,0.10294722
100350,0.08557128,0.6122072,0.15739167,0.14482985
100351,0.098991536,0.5124857,0.28563178,0.102890976
100352,0.09534116,0.64307356,0.16719513,0.094390094
100353,0.08798688,0.39638045,0.39505896,0.12057378
100354,0.08730164,0.46436197,0.33571032,0.1126261
100355,0.089241706,0.55942875,0.25253895,0.098790586
100356,0.07347095,0.5057064,0.21824075,0.20258185
100357,0.09592162,0.6346824,0.1826995,0.086696446
100358,0.08179283,0.57725793,0.19079952,0.15014966
100359,0.08285678,0.533348,0.24428242,0.13951264
100360,0.10094961,0.62466496,0.19441515,0.07997034
100361,0.105081566,0.5563911,0.25471628,0.08381098
100362,0.088059224,0.4300695,0.36070293,0.12116834
100363,0.07661076,0.5222945,0.22201495,0.17907977
100364,0.09459439,0.5675458,0.24322909,0.09463079
100365,0.08828549,0.5341126,0.27443677,0.103165105
100366,0.08345345,0.4791739,0.29017976,0.14719288
100367,0.08556739,0.6089111,0.16254811,0.1429734
100368,0.07592619,0.5508818,0.19230063,0.18089138
100369,0.09010904,0.60082394,0.18970983,0.11935716
100370,0.079452425,0.5145031,0.24254487,0.1634996
100371,0.08872786,0.61508113,0.17863943,0.11755153
100372,0.08276613,0.57734203,0.21799947,0.12189243
100373,0.074574925,0.5292761,0.20414048,0.1920085
100374,0.08563661,0.48845813,0.3249903,0.10091496
100375,0.08411801,0.6063698,0.15984024,0.14967194
100376,0.09696418,0.6171591,0.20022175,0.085654914
100377,0.097193375,0.6653592,0.158627,0.07882042
100378,0.0928709,0.6329785,0.16894646,0.10520425
100379,0.07572219,0.51873684,0.22025053,0.18529037
100380,0.08342084,0.49844968,0.27060714,0.14752236
100381,0.08625862,0.6342096,0.17196818,0.10756359
100382,0.07857401,0.5475783,0.2093141,0.16453366
100383,0.08251948,0.6107914,0.14580177,0.16088742
100384,0.08471189,0.51888806,0.26085162,0.13554841
100385,0.08838771,0.42033368,0.38362995,0.107648596
100386,0.09313722,0.61911476,0.18706155,0.10068648
100387,0.08696696,0.61983055,0.16745873,0.12574375
100388,0.089259356,0.6363551,0.14305954,0.13132603
100389,0.10487826,0.58526033,0.22560154,0.08425978
100390,0.07548296,0.54766893,0.19289912,0.18394898
100391,0.07275787,0.5247053,0.19693637,0.2056005
100392,0.09028336,0.6435191,0.13722798,0.12896949
100393,0.0888762,0.6238829,0.15774979,0.12949117
100394,0.08804137,0.6032156,0.18383679,0.12490615
100395,0.0805155,0.59820646,0.20855078,0.11272727
100396,0.088693246,0.62570363,0.15603407,0.12956904
100397,0.082601786,0.5276151,0.2437311,0.14605209
100398,0.077666566,0.54056877,0.21140091,0.17036374
100399,0.09134735,0.6483338,0.15664013,0.103678726
100400,0.0785223,0.5602106,0.19696581,0.16430134
100401,0.09162889,0.6651466,0.1401188,0.10310571
100402,0.0914694,0.64565825,0.15632604,0.10654634
100403,0.07437153,0.50576955,0.22404534,0.1958135
100404,0.08258125,0.5597493,0.21711428,0.14055514
100405,0.08993432,0.62401485,0.16444318,0.12160755
100406,0.0790953,0.51651514,0.23891453,0.16547503
100407,0.08823234,0.60185325,0.20066847,0.109245926
100408,0.07959692,0.5662609,0.1943896,0.15975255
100409,0.08950598,0.5755586,0.24314716,0.09178828
100410,0.08123351,0.501511,0.26173472,0.15552078
100411,0.10232564,0.6032149,0.19652116,0.09793818
100412,0.09473284,0.5722684,0.2444315,0.08856728
100413,0.09026013,0.5394952,0.2809839,0.08926076
100414,0.09608006,0.60728014,0.19184934,0.104790494
100415,0.087191276,0.6129276,0.16537604,0.13450512
100416,0.082273595,0.4753407,0.2903221,0.15206365
100417,0.09098215,0.658315,0.16278642,0.08791639
100418,0.074872546,0.5432614,0.19337583,0.1884902
100419,0.089614786,0.66184086,0.15013495,0.09840942
100420,0.08723533,0.6150856,0.16076599,0.13691305
100421,0.090150155,0.6230362,0.1736334,0.11318025
100422,0.090511434,0.64751613,0.13264737,0.12932506
100423,0.087459624,0.60657793,0.17920698,0.12675546
100424,0.09130955,0.65006536,0.1585565,0.10006855
100425,0.09303904,0.6642732,0.13346227,0.10922549
100426,0.1014836,0.61273015,0.1904346,0.09535163
100427,0.09500712,0.64481163,0.17611118,0.0840701
100428,0.08059781,0.60440695,0.2105894,0.10440586
100429,0.085518315,0.46257785,0.33662722,0.115276635
100430,0.08745344,0.6613915,0.16118017,0.08997493
100431,0.07591217,0.5714492,0.16691181,0.18572682
100432,0.08664609,0.5878015,0.21544598,0.110106334
100433,0.07794188,0.5664758,0.18588912,0.16969313
100434,0.08597885,0.59438336,0.20974629,0.10989152
100435,0.0844322,0.63357633,0.17312877,0.108862735
100436,0.0944949,0.7063249,0.1156468,0.08353341
100437,0.091859646,0.63507545,0.17774682,0.095318094
100438,0.07973902,0.5815664,0.17591095,0.16278364
100439,0.083858415,0.5416231,0.24083827,0.13368022
100440,0.0858007,0.4494103,0.33178863,0.13300043
100441,0.09488477,0.63589907,0.16370738,0.105508834
100442,0.08304717,0.5340194,0.24636744,0.13656598
100443,0.08158412,0.58062816,0.18683483,0.15095297
100444,0.08122093,0.46096358,0.29664564,0.16116983
100445,0.09141221,0.63718814,0.15491311,0.11648646
100446,0.08688817,0.64103055,0.121764876,0.15031631
100447,0.08729583,0.43472844,0.38587832,0.092097394
100448,0.09831059,0.5811267,0.22347218,0.09709049
100449,0.08845691,0.6347209,0.15328595,0.12353622
100450,0.08939229,0.64517534,0.1613806,0.10405177
100451,0.08525326,0.6089362,0.1699156,0.13589503
100452,0.09013809,0.64390165,0.13501276,0.13094756
100453,0.097543366,0.65558594,0.17142865,0.075441934
100454,0.08359511,0.53114045,0.26432973,0.12093468
100455,0.09308292,0.66474277,0.13035956,0.111814715
100456,0.085508905,0.53614384,0.247614,0.13073322
100457,0.08554607,0.46469113,0.34251836,0.10724451
100458,0.09312245,0.63099754,0.16891272,0.10696724
100459,0.08928922,0.6512128,0.15210819,0.107389845
100460,0.089976765,0.6378625,0.1456702,0.12649046
100461,0.07786461,0.50229317,0.24648261,0.17335966
100462,0.08115855,0.5329698,0.27822492,0.10764679
100463,0.08469706,0.4518982,0.31567642,0.14772822
100464,0.090874806,0.60445046,0.19888766,0.10578708
100465,0.08979207,0.6651753,0.14573671,0.09929584
100466,0.075173706,0.5328652,0.20456167,0.18739948
100467,0.093242235,0.6664494,0.12589379,0.11441461
100468,0.07682168,0.57440174,0.16899367,0.17978288
100469,0.09424786,0.55823725,0.24444999,0.10306489
100470,0.087166056,0.52346176,0.29346615,0.09590603
100471,0.089280024,0.64954054,0.14664927,0.11453015
100472,0.07580184,0.5496784,0.1928294,0.18169037
100473,0.07630835,0.57552207,0.16415456,0.1840151
100474,0.071668625,0.465571,0.24531876,0.21744162
100475,0.09037269,0.47070014,0.3319155,0.107011646
100476,0.08668091,0.64452994,0.16975512,0.09903405
100477,0.08732117,0.6249609,0.14672054,0.1409974
100478,0.07459083,0.54465914,0.1902159,0.19053413
100479,0.09756037,0.6621092,0.15550153,0.08482899
100480,0.0906553,0.4949137,0.3154255,0.09900557
100481,0.081361584,0.5123871,0.2524341,0.15381719
100482,0.09319878,0.5520854,0.26071563,0.09400019
100483,0.07773231,0.562747,0.19009678,0.16942401
100484,0.084735334,0.46785823,0.3317175,0.11568892
100485,0.08668258,0.60755163,0.16863,0.13713579
100486,0.088523455,0.4894822,0.29287925,0.12911509
100487,0.0853328,0.5060999,0.2880967,0.120470576
100488,0.08206762,0.52794826,0.27421513,0.115769
100489,0.0956005,0.6588164,0.16463245,0.08095062
100490,0.07202739,0.52306604,0.19400765,0.2108989
100491,0.08667225,0.59454167,0.18483165,0.13395445
100492,0.085738525,0.6679828,0.16978726,0.07649143
100493,0.0904169,0.6501658,0.15045787,0.1089594
100494,0.081120595,0.58804524,0.17319481,0.15763928
100495,0.08736134,0.505607,0.31275675,0.09427495
100496,0.07484628,0.5338845,0.2017879,0.18948132
100497,0.08640686,0.6134496,0.15942663,0.140717
100498,0.08802869,0.5152348,0.3047796,0.09195691
100499,0.08431188,0.56350416,0.25934342,0.092840604
100500,0.079460874,0.5547786,0.20715073,0.15860984
100501,0.091845386,0.64045596,0.15618402,0.11151464
100502,0.09828483,0.65294135,0.1625189,0.08625486
100503,0.085092716,0.49469796,0.31649148,0.10371779
100504,0.085019596,0.49129334,0.30065295,0.12303415
100505,0.07876914,0.5792897,0.17396384,0.16797732
100506,0.070860125,0.48628923,0.21882752,0.2240231
100507,0.087991945,0.6184119,0.15944387,0.13415222
100508,0.07375527,0.5192898,0.20781656,0.19913839
100509,0.09302319,0.6098517,0.19466913,0.102455966
100510,0.099973634,0.6059597,0.2029879,0.0910788
100511,0.09072361,0.6365327,0.16121021,0.11153346
100512,0.08961231,0.6351653,0.17919275,0.096029654
100513,0.09338113,0.59933686,0.22995059,0.077331506
100514,0.09336518,0.62389314,0.18294083,0.09980088
100515,0.08097593,0.5631209,0.2227624,0.13314079
100516,0.09782948,0.6156218,0.18940878,0.09713989
100517,0.07722729,0.55659014,0.19434434,0.17183824
