id,Class_1,Class_2,Class_3,Class_4
100039,0.07493898,0.51824486,0.293077,0.11373915
100040,0.07486779,0.5341423,0.27358556,0.11740437
100041,0.07454653,0.5547707,0.24849607,0.12218672
100042,0.07424404,0.5660791,0.23486224,0.12481457
100043,0.07490712,0.5289841,0.27989537,0.11621331
100044,0.07376636,0.57897395,0.21945804,0.12780167
100045,0.07757645,0.5014544,0.3095535,0.111415684
100046,0.07434445,0.5628722,0.23870976,0.124073565
100047,0.07458462,0.5530078,0.2506309,0.12177678
100048,0.07375342,0.57928246,0.21909082,0.1278733
100049,0.07477693,0.5420005,0.26400012,0.11922248
100050,0.075832,0.50406283,0.30944455,0.11066065
100051,0.074935555,0.5149556,0.29712605,0.112982824
100052,0.074160695,0.56858104,0.23186506,0.1253932
100053,0.07489069,0.5313978,0.27694115,0.11677041
100054,0.074790835,0.5054656,0.30914778,0.11059581
100055,0.074869,0.5340103,0.27374682,0.11737386
100056,0.07757645,0.5014544,0.3095535,0.111415684
100057,0.07757645,0.5014544,0.3095535,0.111415684
100058,0.07757645,0.5014544,0.3095535,0.111415684
100059,0.07262537,0.59778684,0.1987667,0.1308211
100060,0.07491295,0.52797997,0.28112546,0.11598164
100061,0.07448187,0.55756885,0.24511135,0.122837916
100062,0.07413083,0.5694469,0.23082872,0.12559356
100063,0.07493889,0.51903534,0.2921048,0.11392102
100064,0.074938536,0.51718044,0.29438677,0.11349432
100065,0.07493614,0.51526386,0.29674634,0.11305367
100066,0.074279144,0.56498307,0.23617652,0.12456123
100067,0.0749289,0.5243933,0.285523,0.115154736
100068,0.07475831,0.54329413,0.26242536,0.1195222
100069,0.07757645,0.5014544,0.3095535,0.111415684
100070,0.07486712,0.53421485,0.27349687,0.11742115
100071,0.07472408,0.5455044,0.2597369,0.12003457
100072,0.07476263,0.54300123,0.26278183,0.11945432
100073,0.0740825,0.5708161,0.22919096,0.12591049
100074,0.07473098,0.5450756,0.26025835,0.119935155
100075,0.0748519,0.53578603,0.27157775,0.11778432
100076,0.07385339,0.5768498,0.22198807,0.12730877
100077,0.07493026,0.5239831,0.2860264,0.11506022
100078,0.07451918,0.55598116,0.2470312,0.12246835
100079,0.07757645,0.5014544,0.3095535,0.111415684
100080,0.07358179,0.58322924,0.21439873,0.12879021
100081,0.07757645,0.5014544,0.3095535,0.111415684
100082,0.074873194,0.53354037,0.2743211,0.117265284
100083,0.07335937,0.58797807,0.20876752,0.12989508
100084,0.07368779,0.5808242,0.21725668,0.12823133
100085,0.074933164,0.5229703,0.28726962,0.1148269
100086,0.07492557,0.5253003,0.28441033,0.11536376
100087,0.074511185,0.5563275,0.24661233,0.12254896
100088,0.074888684,0.5316612,0.27661884,0.11683124
100089,0.07471838,0.54585403,0.25931185,0.12011566
100090,0.074623935,0.55107886,0.25296867,0.12132849
100091,0.074038275,0.57203645,0.22773217,0.12619306
100092,0.074593246,0.5525937,0.25113252,0.1216805
100093,0.07479607,0.5405873,0.26572147,0.11889519
100094,0.07399417,0.5732261,0.22631109,0.12646869
100095,0.07480396,0.5399769,0.26646525,0.11875387
100096,0.07422214,0.56674945,0.2340588,0.12496958
100097,0.07757645,0.5014544,0.3095535,0.111415684
100098,0.07492826,0.51226556,0.30044144,0.11236477
100099,0.07492422,0.51119655,0.30175984,0.1121193
100100,0.07476269,0.5429972,0.26278675,0.1194534
100101,0.07488841,0.53169763,0.2765744,0.11683965
100102,0.07492957,0.5241909,0.28577143,0.115108095
100103,0.07493528,0.5148206,0.2972924,0.11295179
100104,0.07491872,0.5268648,0.28249207,0.11572445
100105,0.07757645,0.5014544,0.3095535,0.111415684
100106,0.07479826,0.5404183,0.26592726,0.118856065
100107,0.07485528,0.5354496,0.27198857,0.11770652
100108,0.0749013,0.5298986,0.27877575,0.11642434
100109,0.07493415,0.5142977,0.2979366,0.112831645
100110,0.074059576,0.5714527,0.22842978,0.1260579
100111,0.07410453,0.57019645,0.22993197,0.12576704
100112,0.07757645,0.5014544,0.3095535,0.111415684
100113,0.07757645,0.5014544,0.3095535,0.111415684
100114,0.07456182,0.5540738,0.24933961,0.12202463
100115,0.074749336,0.5438935,0.26169607,0.119661115
100116,0.07757645,0.5014544,0.3095535,0.111415684
100117,0.07493759,0.52066445,0.29010206,0.11429593
100118,0.07479022,0.5410296,0.2651826,0.11899761
100119,0.07757645,0.5014544,0.3095535,0.111415684
100120,0.07493112,0.52370065,0.28637308,0.11499514
100121,0.07356106,0.5836883,0.21385373,0.12889694
100122,0.074764945,0.54284155,0.26297617,0.11941731
100123,0.073481895,0.5854085,0.21181256,0.129297
100124,0.07493267,0.51370835,0.29866278,0.11269621
100125,0.07757645,0.5014544,0.3095535,0.111415684
100126,0.07329578,0.58927065,0.20723738,0.13019614
100127,0.07363321,0.58207506,0.21576984,0.12852195
100128,0.07464333,0.5500812,0.25417876,0.121096745
100129,0.07215823,0.60113627,0.19685198,0.1298536
100130,0.07397676,0.57368755,0.22576009,0.12657559
100131,0.07490094,0.5299531,0.27870896,0.11643692
100132,0.07472693,0.5453279,0.25995147,0.11999366
100133,0.07358045,0.58325887,0.21436356,0.12879708
100134,0.074937165,0.51590854,0.2959524,0.11320186
100135,0.07757645,0.5014544,0.3095535,0.111415684
100136,0.07757645,0.5014544,0.3095535,0.111415684
100137,0.07455726,0.5542828,0.24908665,0.12207323
100138,0.07757645,0.5014544,0.3095535,0.111415684
100139,0.07488632,0.53196484,0.2762475,0.11690136
100140,0.07707777,0.5021963,0.3095244,0.11120152
100141,0.0749032,0.5296092,0.2791301,0.116357535
100142,0.07757645,0.5014544,0.3095535,0.111415684
100143,0.073395126,0.5872398,0.2096419,0.12972318
100144,0.07492313,0.51092863,0.30209053,0.11205778
100145,0.07512323,0.5051333,0.3093944,0.11034909
100146,0.07757645,0.5014544,0.3095535,0.111415684
100147,0.07486622,0.53431296,0.27337697,0.11744384
100148,0.07493591,0.5151397,0.29689923,0.113025144
100149,0.07460201,0.55216837,0.2516479,0.12158166
100150,0.074937545,0.520705,0.29005218,0.11430526
100151,0.07465526,0.5494497,0.25494486,0.12095008
100152,0.07757645,0.5014544,0.3095535,0.111415684
100153,0.075345494,0.504797,0.3094105,0.110447094
100154,0.074794784,0.54068524,0.2656021,0.11891786
100155,0.07757645,0.5014544,0.3095535,0.111415684
100156,0.074874476,0.5333954,0.27449837,0.1172318
100157,0.07493672,0.52128243,0.2893427,0.1144382
100158,0.0747283,0.5452422,0.26005578,0.11997377
100159,0.07488528,0.5320968,0.27608606,0.11693184
100160,0.07757645,0.5014544,0.3095535,0.111415684
100161,0.07493736,0.51603675,0.2957946,0.113231346
100162,0.07493626,0.52154624,0.2890186,0.11449893
100163,0.07478972,0.54106635,0.26513782,0.119006105
100164,0.07467226,0.5485272,0.2560647,0.120735906
100165,0.074865475,0.53439337,0.27327877,0.1174624
100166,0.07482826,0.53797066,0.2689116,0.11828957
100167,0.073933594,0.5748155,0.22441383,0.12683703
100168,0.074891075,0.5313473,0.27700284,0.11675876
100169,0.074930444,0.52392125,0.28610238,0.11504596
100170,0.07493534,0.51485014,0.2972559,0.11295858
100171,0.07413872,0.56921965,0.23110065,0.12554099
100172,0.07435355,0.5625564,0.23908982,0.12400024
100173,0.074232504,0.56643367,0.23443729,0.12489655
100174,0.073695876,0.5806362,0.21748023,0.12818766
100175,0.074806474,0.5397776,0.2667082,0.11870773
100176,0.07492043,0.5265021,0.28293672,0.115640804
100177,0.07757645,0.5014544,0.3095535,0.111415684
100178,0.074710295,0.5463425,0.25871828,0.12022897
100179,0.07464254,0.55012304,0.25412807,0.121106446
100180,0.074926645,0.5250209,0.28475302,0.115299374
100181,0.07383815,0.57722735,0.22153808,0.12739636
100182,0.07493486,0.5222561,0.28814667,0.11466239
100183,0.07485141,0.5358355,0.2715174,0.117795765
100184,0.07478972,0.5410664,0.26513773,0.119006135
100185,0.07398304,0.57352155,0.22595832,0.12653713
100186,0.07463628,0.5504477,0.25373417,0.121181875
100187,0.073912494,0.57535845,0.22376615,0.12696292
100188,0.07620047,0.50350875,0.30946922,0.11082151
100189,0.07493381,0.52271426,0.28758398,0.11476792
100190,0.07487135,0.5053017,0.30910018,0.11072671
100191,0.07492925,0.52429056,0.28564918,0.11513105
100192,0.07452417,0.555765,0.24729282,0.122418046
100193,0.07757645,0.5014544,0.3095535,0.111415684
100194,0.074927405,0.52481836,0.2850016,0.11525268
100195,0.07757645,0.5014544,0.3095535,0.111415684
100196,0.07480872,0.5395985,0.26692644,0.11866627
100197,0.07491281,0.50877756,0.30474553,0.11156406
100198,0.07300131,0.5949346,0.20054704,0.13151704
100199,0.07247356,0.59887654,0.19814336,0.13050652
100200,0.07457093,0.553652,0.24985045,0.121926546
100201,0.074520856,0.55590934,0.2471182,0.12245165
100202,0.07408269,0.570811,0.22919717,0.1259093
100203,0.074929655,0.5126866,0.2999222,0.11246149
100204,0.07757645,0.5014544,0.3095535,0.111415684
100205,0.07471129,0.5462832,0.2587903,0.120215215
100206,0.0749381,0.52022386,0.29064354,0.11419453
100207,0.07492985,0.5241103,0.28587028,0.11508952
100208,0.07423248,0.5664341,0.23443685,0.124896646
100209,0.07476801,0.5426299,0.26323378,0.11936829
100210,0.07454644,0.55477464,0.24849121,0.122187644
100211,0.074410014,0.5604419,0.24164082,0.12350723
100212,0.07475973,0.54319763,0.26254275,0.11949983
100213,0.07757645,0.5014544,0.3095535,0.111415684
100214,0.074548624,0.5546766,0.24861002,0.12216482
100215,0.07757645,0.5014544,0.3095535,0.111415684
100216,0.07757645,0.5014544,0.3095535,0.111415684
100217,0.07493721,0.52095973,0.28973928,0.114363894
100218,0.07493228,0.5233035,0.2868606,0.11490366
100219,0.07446075,0.558437,0.24406216,0.12304009
100220,0.07493078,0.5130424,0.29948354,0.11254322
100221,0.07757645,0.5014544,0.3095535,0.111415684
100222,0.07478769,0.5412171,0.26495418,0.11904103
100223,0.07397527,0.573727,0.22571294,0.12658474
100224,0.07493853,0.5197257,0.29125592,0.11407987
100225,0.07492995,0.524077,0.28591114,0.11508185
100226,0.07492528,0.51145977,0.30143526,0.11217973
100227,0.07757645,0.5014544,0.3095535,0.111415684
100228,0.07493159,0.5133183,0.29914346,0.1126066
100229,0.07469499,0.5472427,0.25762454,0.12043781
100230,0.07399448,0.5732175,0.22632128,0.12646668
100231,0.07461557,0.5514991,0.25245914,0.12142613
100232,0.074762024,0.5430427,0.26273134,0.11946394
100233,0.07757645,0.5014544,0.3095535,0.111415684
100234,0.07224578,0.6005094,0.19721006,0.13003482
100235,0.07337104,0.587738,0.20905179,0.12983917
100236,0.074805066,0.539889,0.26657245,0.1187335
100237,0.07383756,0.5772421,0.22152054,0.12739977
100238,0.07484105,0.5368216,0.27031353,0.11802378
100239,0.07757645,0.5014544,0.3095535,0.111415684
100240,0.07473745,0.5446651,0.26075754,0.11983998
100241,0.073416255,0.5867986,0.21016455,0.12962049
100242,0.07493694,0.5211372,0.2895212,0.11440475
100243,0.07487539,0.53328955,0.27462777,0.11720734
100244,0.074913025,0.5279637,0.28114536,0.11597787
100245,0.07757645,0.5014544,0.3095535,0.111415684
100246,0.07757645,0.5014544,0.3095535,0.111415684
100247,0.07378598,0.578502,0.22001989,0.12769212
100248,0.07757645,0.5014544,0.3095535,0.111415684
100249,0.072379895,0.59954846,0.19775921,0.13031249
100250,0.07406254,0.57137066,0.22852795,0.1260389
100251,0.07733209,0.5018176,0.30953947,0.1113109
100252,0.07395523,0.57425314,0.22508489,0.12670666
100253,0.07392921,0.5749288,0.2242787,0.1268633
100254,0.07491065,0.5283856,0.2806285,0.116075195
100255,0.07757645,0.5014544,0.3095535,0.111415684
100256,0.074936226,0.5153168,0.2966811,0.11306584
100257,0.074091695,0.5705585,0.22949892,0.12585084
100258,0.07493018,0.5128484,0.29972285,0.11249865
100259,0.07493567,0.52186984,0.28862098,0.114573464
100260,0.074931175,0.5131758,0.29931924,0.11257385
100261,0.07439792,0.560905,0.241082,0.12361517
100262,0.07493899,0.51843786,0.29283962,0.11378354
100263,0.07452099,0.55590326,0.24712549,0.12245023
100264,0.07482943,0.53786784,0.26903692,0.11826577
100265,0.074418075,0.5601304,0.24201688,0.123434626
100266,0.07492863,0.52447474,0.28542313,0.1151735
100267,0.07757645,0.5014544,0.3095535,0.111415684
100268,0.07467893,0.5481567,0.25651452,0.12064991
100269,0.074319854,0.5636797,0.23774046,0.12426008
100270,0.07493071,0.513026,0.29950377,0.11253944
100271,0.07757645,0.5014544,0.3095535,0.111415684
100272,0.07422225,0.56674594,0.23406303,0.12496877
100273,0.07757645,0.5014544,0.3095535,0.111415684
100274,0.07757645,0.5014544,0.3095535,0.111415684
100275,0.07426797,0.5653354,0.23575403,0.12464268
100276,0.07757645,0.5014544,0.3095535,0.111415684
100277,0.074799456,0.5403282,0.2660372,0.118835196
100278,0.07757645,0.5014544,0.3095535,0.111415684
100279,0.074345194,0.56284827,0.23873857,0.12406802
100280,0.07757645,0.5014544,0.3095535,0.111415684
100281,0.07491497,0.5276024,0.2815881,0.11589455
100282,0.074928656,0.524462,0.28543875,0.11517056
100283,0.0733497,0.58817697,0.20853196,0.12994139
100284,0.07493336,0.5228951,0.287362,0.11480956
100285,0.07757645,0.5014544,0.3095535,0.111415684
100286,0.07757645,0.5014544,0.3095535,0.111415684
100287,0.074562155,0.55405885,0.2493579,0.122021146
100288,0.07757645,0.5014544,0.3095535,0.111415684
100289,0.07445511,0.55866426,0.24378756,0.123093024
100290,0.074923284,0.5258637,0.28371942,0.11549365
100291,0.074420564,0.56003374,0.24213357,0.1234121
100292,0.07393235,0.5748473,0.22437593,0.12684439
100293,0.07491003,0.5284934,0.28049642,0.11610007
100294,0.074221365,0.566773,0.23403068,0.124975
100295,0.07483821,0.53708327,0.2699942,0.118084304
100296,0.07407935,0.57090425,0.22908555,0.1259309
100297,0.07276712,0.5967679,0.1993499,0.13111505
100298,0.07490708,0.5289907,0.2798874,0.11621482
100299,0.07493894,0.5188842,0.29229066,0.11388622
100300,0.073565185,0.5835967,0.21396244,0.12887563
100301,0.074872606,0.5336076,0.274239,0.11728082
100302,0.074746795,0.5440599,0.26149368,0.119699664
100303,0.07344349,0.58622605,0.21084327,0.12948723
100304,0.07432637,0.56346697,0.2379957,0.124210946
100305,0.07412858,0.5695112,0.23075184,0.12560844
100306,0.07757645,0.5014544,0.3095535,0.111415684
100307,0.07757645,0.5014544,0.3095535,0.111415684
100308,0.07393119,0.57487756,0.22433989,0.12685138
100309,0.07448994,0.55723166,0.245519,0.122759424
100310,0.07492124,0.5054395,0.30937943,0.11025977
100311,0.07757645,0.5014544,0.3095535,0.111415684
100312,0.07475862,0.5432732,0.2624508,0.11951735
100313,0.07465143,0.54965407,0.25469694,0.12099755
100314,0.07757645,0.5014544,0.3095535,0.111415684
100315,0.07757645,0.5014544,0.3095535,0.111415684
100316,0.07481731,0.53889865,0.26777977,0.11850429
100317,0.07757645,0.5014544,0.3095535,0.111415684
100318,0.07470782,0.5464903,0.25853866,0.12026324
100319,0.07757645,0.5014544,0.3095535,0.111415684
100320,0.07757645,0.5014544,0.3095535,0.111415684
100321,0.07493103,0.5237359,0.28632993,0.11500324
100322,0.07492843,0.51231974,0.3003745,0.112377234
100323,0.07757645,0.5014544,0.3095535,0.111415684
100324,0.07757645,0.5014544,0.3095535,0.111415684
100325,0.0738936,0.5758397,0.22319217,0.1270745
100326,0.074864045,0.53454554,0.27309287,0.11749756
100327,0.07370559,0.5804101,0.21774918,0.12813514
100328,0.07438647,0.5613374,0.24056014,0.123715974
100329,0.074467905,0.55814475,0.2444153,0.12297203
100330,0.074897096,0.5305175,0.27801824,0.11656719
100331,0.074938744,0.51938015,0.29168072,0.11400034
100332,0.07465124,0.54966426,0.2546846,0.12099991
100333,0.07493222,0.5233197,0.28684062,0.11490738
100334,0.07469319,0.5473474,0.2574973,0.12046213
100335,0.07476431,0.5428847,0.2629236,0.11942732
100336,0.07598664,0.5038301,0.30945498,0.11072824
100337,0.07386666,0.57651865,0.22238283,0.12723194
100338,0.07757645,0.5014544,0.3095535,0.111415684
100339,0.07493892,0.5179066,0.29349324,0.11366133
100340,0.0748143,0.5391477,0.26747614,0.11856192
100341,0.07484359,0.5365854,0.27060193,0.11796915
100342,0.074868105,0.5341085,0.27362686,0.11739657
100343,0.07757645,0.5014544,0.3095535,0.111415684
100344,0.074689455,0.5475606,0.25723842,0.12051157
100345,0.074144274,0.5690586,0.23129332,0.1255037
100346,0.07321355,0.5909034,0.20530637,0.13057663
100347,0.07392241,0.57510364,0.22407015,0.12690382
100348,0.07757645,0.5014544,0.3095535,0.111415684
100349,0.074932516,0.5136498,0.2987349,0.11268277
100350,0.07396481,0.5740029,0.22538373,0.12664868
100351,0.07757645,0.5014544,0.3095535,0.111415684
100352,0.074438415,0.55933344,0.24297926,0.12324892
100353,0.07757645,0.5014544,0.3095535,0.111415684
100354,0.07757645,0.5014544,0.3095535,0.111415684
100355,0.07463983,0.55026376,0.2539573,0.12113915
100356,0.07493351,0.5228365,0.2874339,0.11479608
100357,0.07422376,0.56669986,0.2341182,0.1249581
100358,0.07493708,0.52104074,0.2896396,0.11438255
100359,0.07474907,0.5439113,0.26167443,0.11966523
100360,0.07493619,0.5153018,0.29669952,0.1130624
100361,0.07757645,0.5014544,0.3095535,0.111415684
100362,0.07757645,0.5014544,0.3095535,0.111415684
100363,0.07491369,0.52783984,0.28129715,0.11594931
100364,0.07493486,0.5146199,0.29753962,0.112905666
100365,0.07493859,0.5196471,0.29135248,0.114061795
100366,0.07757645,0.5014544,0.3095535,0.111415684
100367,0.07474581,0.5441253,0.26141402,0.11971485
100368,0.07430547,0.56414473,0.23718221,0.12436751
100369,0.07493567,0.5218631,0.2886293,0.11457189
100370,0.07493894,0.51887965,0.29229617,0.11388519
100371,0.07348734,0.5852921,0.21195067,0.12926991
100372,0.07372565,0.57994,0.21830834,0.12802596
100373,0.07474476,0.544193,0.26133168,0.11973053
100374,0.07455209,0.55451876,0.24880098,0.122128114
100375,0.07375675,0.5792036,0.21918474,0.127855
100376,0.07757645,0.5014544,0.3095535,0.111415684
100377,0.074010506,0.5727888,0.22683339,0.12636735
100378,0.07757645,0.5014544,0.3095535,0.111415684
100379,0.07493864,0.5195835,0.29143077,0.114047155
100380,0.07493537,0.5148616,0.29724184,0.11296122
100381,0.07341139,0.5869007,0.2100436,0.12964427
100382,0.07480832,0.539631,0.26688683,0.1186738
100383,0.07463342,0.5505953,0.25355518,0.121216156
100384,0.07493125,0.51320195,0.29928684,0.11257987
100385,0.07757645,0.5014544,0.3095535,0.111415684
100386,0.07468835,0.547624,0.2571615,0.12052628
100387,0.07376668,0.5789661,0.21946739,0.12779987
100388,0.073885836,0.57603586,0.22295825,0.12711997
100389,0.07757645,0.5014544,0.3095535,0.111415684
100390,0.07486734,0.53419036,0.27352685,0.11741548
100391,0.074008115,0.57285285,0.2267568,0.12638219
100392,0.0738119,0.57787216,0.22076991,0.12754595
100393,0.07262712,0.5977743,0.19877389,0.13082473
100394,0.07338779,0.5873921,0.20946148,0.12975866
100395,0.07430351,0.5642076,0.23710693,0.12438205
100396,0.07463572,0.55047655,0.2536991,0.12118857
100397,0.0744965,0.5569549,0.24585357,0.12269499
100398,0.07757645,0.5014544,0.3095535,0.111415684
100399,0.073993735,0.5732375,0.22629756,0.1264713
100400,0.07757645,0.5014544,0.3095535,0.111415684
100401,0.07416141,0.56856024,0.23188995,0.1253884
100402,0.07443425,0.55949754,0.24278104,0.12328715
100403,0.07488982,0.53151363,0.27679938,0.116797164
100404,0.07484732,0.5362312,0.27103424,0.11788725
100405,0.074632235,0.5506558,0.25348184,0.1212302
100406,0.07453917,0.5551005,0.24809684,0.12226344
100407,0.07458885,0.55280554,0.25087586,0.12172974
100408,0.07469744,0.5471002,0.25779763,0.12040475
100409,0.07387806,0.57623214,0.2227243,0.1271655
100410,0.07487144,0.5337386,0.27407882,0.1173111
100411,0.07492608,0.5251693,0.284571,0.11533357
100412,0.07387027,0.5764278,0.22249107,0.12721087
100413,0.07757645,0.5014544,0.3095535,0.111415684
100414,0.0744895,0.5572501,0.2454966,0.12276373
100415,0.07408252,0.5708154,0.22919184,0.12591033
100416,0.07493477,0.5223041,0.28808764,0.11467347
100417,0.0746602,0.54918456,0.25526673,0.12088852
100418,0.074584164,0.55302894,0.25060526,0.121781684
100419,0.074740864,0.5444457,0.26102436,0.1197891
100420,0.07445909,0.5585039,0.24398132,0.123055674
100421,0.074663766,0.54899156,0.2555009,0.120843716
100422,0.07419252,0.5676416,0.23299001,0.1251759
100423,0.07462471,0.55104005,0.25301582,0.121319465
100424,0.073158816,0.5919675,0.20404898,0.13082473
100425,0.072304256,0.60009056,0.19744936,0.13015583
100426,0.07451064,0.5060453,0.30932462,0.1101194
100427,0.074869856,0.5339155,0.2738627,0.117351964
100428,0.07493884,0.5191917,0.29191247,0.11395699
100429,0.07757645,0.5014544,0.3095535,0.111415684
100430,0.0748569,0.5352874,0.2721867,0.11766904
100431,0.07290416,0.5957819,0.19991457,0.13139936
100432,0.07427686,0.5650559,0.23608924,0.124578066
100433,0.07463486,0.5505204,0.25364593,0.12119876
100434,0.07487228,0.5336445,0.27419385,0.11728935
100435,0.073257215,0.5900417,0.20632535,0.13037579
100436,0.07443399,0.5595077,0.24276869,0.123289526
100437,0.07425682,0.5656833,0.23533678,0.124723084
100438,0.07451833,0.55601835,0.2469862,0.12247702
100439,0.07462755,0.55089533,0.25319132,0.12128583
100440,0.07681242,0.50259227,0.30950826,0.11108701
100441,0.074648656,0.5498012,0.25451845,0.12103171
100442,0.074929625,0.5241788,0.28578624,0.115105316
100443,0.07493031,0.51289034,0.29967108,0.11250828
100444,0.07492333,0.51097864,0.3020287,0.11206926
100445,0.0738676,0.5764947,0.22241123,0.1272264
100446,0.07302473,0.59450185,0.20105743,0.13141602
100447,0.07757645,0.5014544,0.3095535,0.111415684
100448,0.07757645,0.5014544,0.3095535,0.111415684
100449,0.0749098,0.5285348,0.28044575,0.11610963
100450,0.07463258,0.5506381,0.25350317,0.1212261
100451,0.07469065,0.5474924,0.2573213,0.12049575
100452,0.07474816,0.5439707,0.26160216,0.119679004
100453,0.07398452,0.573482,0.22600543,0.12652795
100454,0.07757645,0.5014544,0.3095535,0.111415684
100455,0.07408346,0.5707892,0.22922303,0.12590426
100456,0.07757645,0.5014544,0.3095535,0.111415684
100457,0.07757645,0.5014544,0.3095535,0.111415684
100458,0.07456916,0.55373436,0.24975076,0.1219457
100459,0.07491459,0.5276742,0.28150007,0.1159111
100460,0.07427659,0.56506413,0.23607923,0.12457997
100461,0.07493864,0.51732904,0.29420388,0.11352849
100462,0.07487157,0.5337243,0.27409634,0.11730779
100463,0.07757645,0.5014544,0.3095535,0.111415684
100464,0.07757645,0.5014544,0.3095535,0.111415684
100465,0.07432182,0.56361544,0.23781742,0.124245234
100466,0.074935704,0.51503295,0.2970307,0.1130006
100467,0.07394058,0.5746346,0.22462973,0.12679508
100468,0.07367273,0.5811718,0.21684337,0.12831208
100469,0.074612446,0.55165493,0.25227034,0.12146234
100470,0.07757645,0.5014544,0.3095535,0.111415684
100471,0.07413851,0.5692257,0.23109336,0.12554237
100472,0.07463899,0.5503066,0.25390536,0.12114908
100473,0.07478644,0.54130995,0.2648411,0.11906252
100474,0.0742575,0.56566226,0.23536207,0.12471821
100475,0.07757645,0.5014544,0.3095535,0.111415684
100476,0.07492128,0.5263146,0.2831665,0.115597576
100477,0.07420829,0.5671688,0.23355646,0.12506655
100478,0.074445546,0.55904883,0.24332304,0.12318261
100479,0.0741016,0.5702796,0.22983249,0.1257863
100480,0.07757645,0.5014544,0.3095535,0.111415684
100481,0.07463632,0.5504456,0.25373673,0.12118138
100482,0.074823596,0.53837126,0.26842287,0.118382245
100483,0.07458039,0.55320835,0.2503879,0.121823385
100484,0.07757645,0.5014544,0.3095535,0.111415684
100485,0.07492627,0.525121,0.28463033,0.115322426
100486,0.07757645,0.5014544,0.3095535,0.111415684
100487,0.074696764,0.54713935,0.25775,0.120413825
100488,0.07422692,0.5666042,0.23423296,0.124935985
100489,0.07360873,0.5826269,0.21511418,0.12865017
100490,0.07449668,0.55694693,0.2458632,0.12269314
100491,0.07430225,0.56424797,0.23705842,0.12439137
100492,0.074927665,0.51209736,0.30064884,0.11232615
100493,0.07447484,0.5578597,0.24475977,0.12290565
100494,0.07469491,0.5472466,0.25761977,0.120438725
100495,0.07481108,0.5394093,0.26715714,0.118622474
100496,0.074930474,0.52391505,0.28610995,0.11504454
100497,0.07445521,0.558661,0.24379149,0.12309228
100498,0.07757645,0.5014544,0.3095535,0.111415684
100499,0.07447703,0.5577696,0.24486871,0.12288468
100500,0.07493545,0.52197707,0.28848937,0.11459815
100501,0.07423767,0.5662759,0.23462646,0.12486008
100502,0.07490518,0.5292974,0.27951187,0.11628559
100503,0.07757645,0.5014544,0.3095535,0.111415684
100504,0.07757645,0.5014544,0.3095535,0.111415684
100505,0.074904956,0.5293336,0.2794675,0.11629393
100506,0.07493335,0.5228993,0.28735673,0.11481054
100507,0.07440763,0.56053346,0.24153039,0.123528555
100508,0.074147224,0.56897324,0.23139556,0.12548395
100509,0.074936606,0.5155446,0.29640058,0.1131182
100510,0.074932925,0.5230649,0.28715348,0.11484868
100511,0.074846834,0.5362778,0.27097738,0.11789802
100512,0.074824,0.538337,0.26846465,0.11837432
100513,0.074907795,0.52887195,0.2800328,0.11618742
100514,0.07478939,0.54109097,0.26510778,0.11901183
100515,0.07485927,0.5350437,0.27248427,0.117612705
100516,0.07432831,0.56340367,0.23807167,0.12419631
100517,0.074849784,0.5359918,0.27132648,0.11783187
